gov_punic_republic;Punic Plutocratic [PrimaryTitle.GetTier];[PrimaryTitle.GetTier] (régime aristocratique);[PrimaryTitle.GetTier] (Aristokratisch);;[PrimaryTitle.GetTier] aristocrático;;;;;;;;;x
obj_become_independent_title;Become Independent;Devenir indépendant;Werden Sie unabhängig;Become Independent;Become Independent;;;;;;;;;x
obj_become_independent_desc;[This.GetTitledFirstName] desires independence from [This.GetHerHis] liege.;[This.GetTitledFirstName] souhaite acquérir son indépendance vis-à-vis de [This.GetHerHis] suzerain(e) tyrannique.;[This.GetTitledFirstName] verlangt unabhängigkeit von der Tyrannei [This.GetHerHis] .;[This.GetTitledFirstName] desires independence from [This.GetHerHis] tyrannical liege.;[This.GetTitledFirstName] desires independence from [This.GetHerHis] tyrannical liege.;;;;;;;;;x
obj_five_children_title;Have Five Children;Avoir cinq enfants;Bekommen sie fünf Kinder;Have Five Children;Have Five Children;;;;;;;;;x
obj_five_children_desc;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;[This.GetTitledFirstName] veut une grande famille et de nombreux enfants pour perpétuer sa lignée.;[This.GetTitledFirstName]will eine große Familie und viele Kinder um das Vermächtnis der [This.GetHerHis]fortzusetzen.;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;;;;;;;;;x
obj_expand_demesne_title;Increase Size of Demesne;Agrandir la taille du domaine;Ländereien vergrößern;Increase Size of Demesne;Increase Size of Demesne;;;;;;;;;x
obj_expand_demesne_title_desc;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;La taille de ses terres ne satisfait pas [This.GetTitledFirstName]. ;[This.GetTitledFirstName] ist nicht mit der größe der Länderreien von [This.GetHerHis] zufrieden.;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;[This.GetTitledFirstName] is not satisfied with the size of [This.GetHerHis] lands.;;;;;;;;;x
obj_befriend_liege_title;Befriend [This.Liege.GetTitledFirstName];Être ami avec [This.Liege.GetTitledFirstName];Freundschaft mit [This.Liege.GetTitledFirstName];;Befriend [This.Liege.GetTitledFirstName];;;;;;;;;x
obj_befriend_liege_desc;[This.GetTitledFirstName] wants to show [This.GetHerHis] loyalty and devotion to [This.Liege.GetTitledFirstName].;[This.GetTitledFirstName] veut démontrer sa loyauté et sa dévotion envers [This.Liege.GetTitledFirstName]. ;[This.GetTitledFirstName] wants to show [This.GetHerHis] loyalty and devotion to [This.Liege.GetTitledFirstName].;;[This.GetTitledFirstName] wants to show [This.GetHerHis] loyalty and devotion to [This.Liege.GetTitledFirstName].;;;;;;;;;x
gov_assyrian_absolute_ruler;Mesopotamian Absolute Monarchy;[PrimaryTitle.GetTier] (régime aristocratique);[PrimaryTitle.GetTier] (Aristokratisch);;[PrimaryTitle.GetTier] aristocrático;;;;;;;;;x
gov_assyrian_not_absolute;Mesopotamian Autocratic Monarchy;Avoir cinq enfants;Bekommen sie fünf Kinder;Have Five Children;Have Five Children;;;;;;;;;x
gov_assyrian_elective_nobles;Mesopotamian Elective Aristocracy;Avoir cinq enfants;Bekommen sie fünf Kinder;Have Five Children;Have Five Children;;;;;;;;;x
EVTTITLEZE8019; by Councillor Diplomatic Agreement;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
EVTOPTAZE8019_tooltip; Sign the non-aggression pact. ;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
EVTOPTAZE8019;Just as I had hoped.;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
EVTOPTBZE8019;I am not interested in a non-aggression pact;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
EVTOPTBZE8019_TOOLTIP;Throw out the offer;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
EVTDESCZE8020;Dear [Root.GetTitledName],\n\nIf this agreement can lead to a better understanding between our peoples, I will put effort into opening our borders and extending our peoples friendship to you.\n\nMay the gods look favourably upon our agreement.;[Root.GetTitledName],\n\nSi cet accord peut mener à plus de compréhension entre nos peuples, je vais m'employer à ouvrir nos frontières aux visiteurs de votre royaume.\n\nSincèrement vôtre,\n [target_ruler.GetTitledName].;Oh [Root.GetTitledName],\n\nfalls ein solches Abkommen zu einem besseren Miteinander zwischen unseren Völkern führt, werde ich mich bemühen, die Grenzen für Besucher aus Eurem Reich zu öffnen.\n\nHochachtungsvoll\n [target_ruler.GetTitledName];;Querido [target_ruler.GetTitledName],\n\nSi este acuerdo pudiese llevar un mejor entendimiento entre nuestros pueblos, yo me esforzaré en abrir nuestras fronteras a visitantes de vuestro reino.\n\nAtentamente,\n[target_ruler.GetTitledName].;;;;;;;;;x
EVTOPTAZE8020_TOOLTIP;The Pact is signed;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
EVTOPTAZE8020;This is great news;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
EVTDESCZE8030;Dear [Root.GetTitledName],\n\nI am moved by your man's council and words of advice towards friendship between us. Unfortunately, in these times pacts are broken left and right and to avoid going back on my word in the future, I would rather not give this kind of guarantee. I hope you understand.;[Root.GetTitledName],\n\nIl me sied d'apprendre que la visite de votre [target_ruler.GetHusbandWifeOpp] vous a été agréable. Malheureusement, ces temps sont peu propices aux pactes et je ne saurais risquer de trahir ma parole dans le futur. De fait, je préfère m'abstenir de donner ce genre de garantie. J'espère que vous comprendrez ma décision.;Oh [Root.GetTitledName],\n\nes freut mich zu hören, dass Ihr Euch bester Gesundheit erfreut, und dass der Besuch meines/meiner [target_ruler.GetHusbandWifeOpp] eine positive Erfahrung war. Leider werden heutzutage Pakte ständig gebrochen und um zu vermeiden, dass ich mein Versprechen in der Zukunft brechen muss, will ich keine derartige Garantie geben. Ich hoffe auf Euer Verständnis.;;Querido [Root.GetTitledName],\n\nMe alegra oír que estáis bien y que la visita de mi [target_ruler.GetHusbandWifeOpp] fue una buena experiencia. Lamentablemente, en estos tiempos, los pactos se rompen por doquier y para evitar tener que romper mi palabra en el futuro, preferiría no daros esta clase de garantía. Espero que lo entendáis.;;;;;;;;;x
EVTOPTAZE8030;What a pity...;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
EVTDESC8017;During my stay at the court of a noble in [Root.Location.GetName], I have done my utmost to present my liege in a more favourable light and have him recognized as the benevolent and peaceful ruler [Root.Liege.GetSheHe] is.;Lors de mon séjour à la Cour d’un noble de [Root.Location.GetName], j’ai tout mis en œuvre pour présenter mon suzerain sous un jour des plus flatteurs et faire ressortir sa nature bienveillante et pieuse.;Während meines Besuches am Hofe eines lokalen Adligen in [Root.Location.GetName] tat ich mein Möglichstes, meinen Lehnsherrn in einem günstigeren Licht erscheinen zu lassen und ihn als gütigen Herrscher und frommen [Root.Liege.Religion.GetName] darzustellen.;;Durante mi estancia en la corte de un noble de [Root.Location.GetName], hice todo lo posible por hablar bien de mi señoría en reconocimiento a la bondad y al carácter pacífico con la que [Root.Liege.GetSheHe] gobierna.;;;;;;;;;x
EVTNAME8017;Diplomatic Ties forged;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
EVTOPTA8017;It seems I am successful!;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
EVTDESC8018;During [From.GetHerHis] visit to my court, the [From.GetJobTitle] of [From.Host.PrimaryTitle.GetName], [From.GetTitledName], has really convinced me of what a benevolent and peaceful ruler [From.GetHerHis] liege, [From.Host.GetTitledName], is. [From.GetTitledName] mentioned [From.GetHerHis] liege saw benefit in a non-aggression pact between our people.;Lors de sa venue au sein de ma Cour, le(la) [From.GetJobTitle] de [From.Host.PrimaryTitle.GetName], [From.GetTitledName], a réussi à me convaincre de la bienveillance et de la piété de son suzerain, [From.Host.GetTitledName].;Während [From.GetHerHis] Besuchs an meinem Hof überzeugte mich der [From.GetJobTitle] von [From.Host.PrimaryTitle.GetName], [From.GetTitledName], was für ein gütiger und frommer Herrscher [From.GetHerHis] Lehnsherr [From.Host.GetTitledName] doch ist.;;Durante su visita a la corte, el [From.GetJobTitle] de [From.Host.PrimaryTitle.GetName], [From.GetTitledName], realmente me ha convencido de la benevolencia y el carácter pacífico de su monarca [From.Host.GetTitledName].;;;;;;;;;x
EVTOPTA8018;I can see the benefit in a non aggression pact with [From.Host.GetTitledName].;J’en apprécie d’autant plus [From.Host.GetTitledName]!;Ich sehe [From.Host.GetTitledName] nun in viel hellerem Licht!;;¡Creo que empiezo a apreciar a [From.Host.GetTitledName]!;;;;;;;;;x
EVTOPTB8018;Why? I have no interest in such an agreement, away with you.;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
EVTDESC8019;My liege, my mission to [FromFrom.Location.GetName] has been succesful, during my visit to the court of [From.GetBestName], I seem to have managed to convince [From.GetHerHim] of the shared benefit of a non-aggression pact. [From.GetSheHe] sends [From.GetHerHis] regards.\n\nYour humble [Root.GetChancellorName],\n[Root.job_chancellor.GetTitledFirstName];Mon bon Seigneur,\nMa mission à [FromFrom.Location.GetName] est un succès ! Lors de ma visite à la cour de [From.GetBestName], j’ai réussi à lui faire comprendre que vous êtes un Seigneur bienveillant et pieux et [From.GetSheHe] vous transmet son bon souvenir.\n\nVotre humble [Root.GetChancellorName],\n[Root.job_chancellor.GetTitledFirstName];Mein Lehnsherr, meine Mission in [FromFrom.Location.GetName] ist bislang ein Erfolg! Während meines Besuches am Hof von [From.GetBestName] scheine ich [From.GetHerHim] überzeugt zu haben, dass Ihr ein gütiger und frommer Herrscher seid, und [From.GetSheHe] übermittelt [From.GetHerHis] besten Grüße.\n\nEuer ergebener [Root.GetChancellorName],\n[Root.job_chancellor.GetTitledFirstName];;¡Mi señor, mi misión a [FromFrom.Location.GetName] ha sido un éxito! Durante mi visita a la corte de [From.GetBestName], logré que entendiera lo benévolo y pacífico que eres como gobernante y envía sus saludos.\n\nTu humilde [Root.GetChancellorName],\n[Root.job_chancellor.GetTitledFirstName];;;;;;;;;x
ERA_CHAR_NAME_8000001;Psamtik;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
tall;Tall;Têtu(e);;;Cabezota;;;;;;;;;x
tall_desc;This character stands with their head and shoulders above the average crowd, providing them with a certain presence and physical capability.;Ce personnage est très têtu;;;Este personaje es muy cabezota;;;;;;;;;x
short;Short;Têtu(e);;;Cabezota;;;;;;;;;x
sarmatian;Sarmatian;Tasdftu;;;Cabezota;;;;;;;;;x
cabeiri_cult;Cabeiri Cultist;Tasdftu;;;Cabezota;;;;;;;;;x
d_canaanite_faith;the Canaanites;Tasdftu;;;Cabezota;;;;;;;;;x
d_kushite_faith;Kushite Faith;Tasdftu;;;Cabezota;;;;;;;;;x
HIGHPRIESTA;High Priest;Tasdftu;;;Cabezota;;;;;;;;;x
HIGHPRIESTESSA;High Priestess;Tasdftu;;;Cabezota;;;;;;;;;x
HIGHPRIESTA_FOA;Your Holiness;Tasdftu;;;Cabezota;;;;;;;;;x
temple_baron_kushite_faith;Priest;Tasdftu;;;Cabezota;;;;;;;;;x
cabeiri_cult_desc;A mystery cult closely associated with a group of chthonic dieties. The origin of the deities is believed to be Phrygian which where incorporated into Greek rituals.;Tasdftu;;;Cabezota;;;;;;;;;x
short_desc;This character is quite short, their small stature sometimes leads to them being overlooked by others.;Ce personnage est très têtu;;;Este personaje es muy cabezota;;;;;;;;;x
obj_make_a_friend_desc;[This.GetTitledFirstName] wishes to share a close bond with someone.;[This.GetTitledFirstName] souhaite nouer des liens proches avec quelqu'un.;[This.GetTitledFirstName] wishes to share a close bond with someone.;;[This.GetTitledFirstName] wishes to share a close bond with someone.;;;;;;;;;x
obj_make_a_friend_title;Make a Friend;Faire un Ami;Make a Friend;;Make a Friend;;;;;;;;;x
obj_peace_10_year_desc;[This.GetTitledFirstName] desires 10 years of peace.;[This.GetTitledFirstName] désire 10 ans de paix.;[This.GetTitledFirstName] desires 10 years of peace.;;[This.GetTitledFirstName] desires 10 years of peace.;;;;;;;;;x
obj_peace_10_year_title;Reign in Peace for 10 Years;Régner en Paix pendant 10 Ans;Reign in Peace for 10 Years;;Reign Peace for 10 Years;;;;;;;;;x
obj_reign_20_years_desc;[This.GetTitledFirstName] yearns to rule for 20 Years.;[This.GetTitledFirstName] espère régner 20 ans.;[This.GetTitledFirstName] yearns to rule for 20 Years.;;[This.GetTitledFirstName] yearns to rule for 20 Years.;;;;;;;;;x
obj_reign_20_years_title;Reign for 20 Years;Régner 20 ans.;Reign for 20 Years;;Reign for 20 Years;;;;;;;;;x
obj_win_a_war_desc;[This.GetTitledFirstName] desires the glory and fame of a successful war.;[This.GetTitledFirstName] désire connoistre la gloire dans une guerre victorieuse.;[This.GetTitledFirstName] wünscht den Ruhm und die Berühmtheit eines erfolgreichen Krieges.;;[This.GetTitledFirstName] desires the glory and fame of a successful war.;;;;;;;;;x
obj_win_a_war_title;Win a War;Gagner une guerre;Einen Krieg gewinnen;;Win a War;;;;;;;;;x
obj_great_council_desc;[This.GetTitledFirstName] wants to unite the greatest minds in the known world, and have them serve on [This.GetHerHis] council.;[This.GetTitledFirstName] veult réunir les plus grands esprits du monde connu, et les faire siéger à son Conseil.;[This.GetTitledFirstName] wants to unite the greatest minds in the known world, and have them serve on [This.GetHerHis] council.;;[This.GetTitledFirstName] wants to unite the greatest minds in the known world, and have them serve on [This.GetHerHis] council.;;;;;;;;;x
obj_great_council_title;Assemble a Great Council;Assembler un Grand Conseil;Assemble a Great Council;;Assemble a Great Council;;;;;;;;;x
obj_groom_an_heir_title;Groom Your Heir;Préparez votre succession;Einen Erben heranziehen;;Preparar un heredero;;;;;;;;;x
obj_groom_an_heir_desc;Now that [This.GetTitledFirstNameNoRegnal] has a child who is [This.GetHerHis] heir, it's up to [This.GetHerHim] to raise the child into an adult and see them prepared for their duties to come.;Now that [This.GetTitledFirstNameNoRegnal] has a child who is [This.GetHerHis] heir, it's up to [This.GetHerHim] to raise the child into an adult and see them prepared for their duties to come.;Now that [This.GetTitledFirstNameNoRegnal] has a child who is [This.GetHerHis] heir, it's up to [This.GetHerHim] to raise the child into an adult and see them prepared for their duties to come.;;Now that [This.GetTitledFirstNameNoRegnal] has a child who is [This.GetHerHis] heir, it's up to [This.GetHerHim] to raise the child into an adult and see them prepared for their duties to come.;;;;;;;;;x
obj_minor_title_desc;[This.GetTitledFirstName] wants recognition for [This.GetHerHis] loyal service by being appointed to an honorary office.;[This.GetTitledFirstName] veult estre reconnu pour ses loyaulx services en recevant un titre honorifique.;[This.GetTitledFirstName] möchte ansehen für seinen treuen Dienst an [This.GetHerHis].;;[This.GetTitledFirstName] wants recognition for [This.GetHerHis] loyal service by being appointed to an honorary office.;;;;;;;;;x
obj_minor_title_title;Gain Honorary Title;Recevoir un Titre Honorifique;Gewinnen Sie Ehrentitel;;Gain Honorary Title;;;;;;;;;x
opinion_humiliated_close_kin;Humiliated a close relative;Recevoir un Titre Honorifique;Gewinnen Sie Ehrentitel;;Gain Honorary Title;;;;;;;;;x
d_thebes;Waset;Tasdftu;;;Cabezota;;;;;;;;;x
obj_win_the_war_title;Win the War;Tasdftu;;;Cabezota;;;;;;;;;x
obj_win_the_war_desc;[This.GetTitledFirstName] desires to win the war.;Tasdftu;;;Cabezota;;;;;;;;;x
indulgent;Indulgent;French;;German;;Spanish;;;;;;;;;x
indulgent_desc;This character is known to enjoy the pleasures of life and spends their time and wealth upon themselves without regret.;;German;;Spanish;;;;;;;;;x
#
e_anatolia;Anatolia;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
daamat;Da'amat;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
zurvanism;Zurvanism;Maire;Großregent;;Gran Alcalde;;;;;;;;;x # mazdaki is now converted to Zurvanism
zurvanism_DESC;A form of Zoroastrianism in which the divinity Zurvan engenders both Ahura Mazda and Angra Mainyu. Zurvan is perceived as a neutral and transcendental god for whom there is no distinction of good and evil. Zurvanism is viewed as a sacerdotal response to resolve a perceived inconsistency in the sacred texts of Zoroastrianism. This heresy has no religious head and no special game mechanics.;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
king_of_kings;King of Kings;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
great_queen;Great Queen;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
initiate_religious_purge;Initiate Religious Purge;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
initiate_religious_purge_desc;Once every 20 years, you may issue orders to arrest those who follow a different faith than you. This order targets officials in your realm and sends out soldiers with orders to arrest them.;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
monthly_piety_other;State Piety Calculation;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
greek_government_desc;The Greeks guarded their independence closely and as a result the polis or city, instead of the state, became the central identity in Ancient Greece. Due to their internal focus, and the independant nature of local people, the Greek model of governance places severe limits on having numerous vassals and ruling more than one city-state. It is not impossible, just difficult.;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
greek_government;Hellenic Polis;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
GetHouseOfWorship_Babylonian_faith;temple;au temple;Tempel;;templo;;;;;x
secretly_babylonian_faith;Secret follower of the Babylonian Faith;Secrètement de foi zoroastrienne;Heimlicher Zoroast;;Zoroastriano en secreto;;;;;x
secretly_babylonian_faith_desc;This character practices the Babylonian Faith in secret.;Ce personnage pratique le zoroastrianisme en secret.;Diese Person übt den Zoroastrianismus nur im Geheimen aus.;;Este personaje practica el zoroastrismo en secreto.;;;;;x
currency_name_secret_religious_society_babylonian_faith;Devotion;Dévotion;Hingabe;;Devoción;;;;x
secret_religious_society_babylonian_faith;the Companions of Marduk;les Mages loyaux;Getreue Mager;;los magos leales;;;;;x
secret_religious_society_babylonian_faith_desc;Believing themselves to be the protectors of understanding and knowledge, these Babylonian faithful have gone underground in an effort to spare their holy artifacts and statues from desecration at the hands of unbelievers. They hold fast in their belief that their prayers to Marduk, Kishar and Ereshkigal will not go unanswered.;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
secret_religious_society_babylonian_faith_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;x
secret_religious_society_babylonian_faith_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;x
secret_religious_society_babylonian_faith_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;x
secret_religious_society_babylonian_faith_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;x
secret_religious_society_babylonian_faith_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;x
secret_religious_society_babylonian_faith_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;x
secret_religious_society_babylonian_faith_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;x
secret_religious_society_babylonian_faith_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;x
GOD_ERESHKIGAL;Ereshkigal;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
GOD_MARDUK;Marduk;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
GOD_KISHAR;Kishar;Maire;Großregent;;Gran Alcalde;;;;;;;;;x
temple_baron_babylonian_faith;Priest;Canaanite;Thapsus;;Spanish;;;;;;;;;x
COMPL_NOBLE;Noble;Napata;German;;Spanish;;;;;;;;;x
COMPL_HONOURABLE;Honourable;Napata;German;;Spanish;;;;;;;;;x
COURTIER_MALE;Courtier;Napata;German;;Spanish;;;;;;;;;x
COURTIER_FEMALE;Courtier;Napata;German;;Spanish;;;;;;;;;x
blemmyes;Blemmyan;Napata;German;;Spanish;;;;;;;;;x
vassal_wars_law;Vassal War Declaration;Guerres des vassaux;Vasallenkriegserklärung;;Declaración de guerra de vasallos;;;;;;;;;x
vassal_wars_law_desc;Vassal War Declaration;Guerres des vassaux;Vasallenkriegserklärung;;Declaración de guerra de vasallos;;;;;;;;;x
vassal_wars_law_0;Uncontrolled Vassal Wars;Guerres vassales libres;Unkontrollierte Vasallenkriege;;Guerras de vasallos descontroladas;;;;;;;;;x
vassal_wars_law_0_option;Allowed;Autorisé;Erlaubt;;Permitido;;;;;;;;;x
vassal_wars_law_1;Only External Vassal Wars;Guerres vassales externes seulement;Nur externe Vasallenkriege;;Solo guerras de vasallos externas;;;;;;;;;x
vassal_wars_law_1_option;External;Externe;Extern;;Externo;;;;;;;;;x
vassal_wars_law_2;Disallowed Vassal Wars;Guerres vassales interdites;Untersagte Vasallenkriege;;Guerras de vasallos no permitidas;;;;;;;;;x
vassal_wars_law_2_option;Illegal;Illégal;Verboten;;Ilegal;;;;;;;;;x
become_normal_ill;Suffers a normal illness;Souffre d'une maladie ordinaire;Leidet an einer normalen Krankheit;;Sufre una enfermedad normal;;;;;;;;;x
become_mild_ill;Suffers a mild illness;Souffre d'une maladie bénigne;Leidet an einer leichten Krankheit;;Sufre una enfermedad suave;;;;;;;;;x
become_severe_ill;Suffers a severe illness;Souffre d'une maladie grave;Leidet an einer schweren Krankheit;;Sufre una enfermedad grave;;;;;;;;;x
become_bedridden_ill;Becomes bedridden with illness;Souffre d'une maladie et doit rester au lit;Wird durch eine Krankheit ans Bett gefesselt;;Guarda cama por enfermedad;;;;;;;;;x
#CHRONICLE_CRUSADE_LOST;The [From.Religion.GetCrusadeName] declared by [From.GetDynName] ended in defeat as the armies failed to conquer [Root.GetName].;La [From.Religion.GetCrusadeName] déclarée par les [From.GetDynName] se termine par leur défaite puisque la conquête de [Root.GetName] a échoué.;Der von [From.GetDynName] erklärte [From.Religion.GetCrusadeName] endete mit einer Niederlage, da die Heere [Root.GetName] nicht zu erobern vermochten.;;El [From.Religion.GetCrusadeName] que declaró [From.GetDynName] ha terminado en derrota al no lograr sus ejércitos conquistar [Root.GetName].;;;;;;;;;
COMPL_VALHALLA_BOUND_FEMALE;Daughter of Odin;Fille d'Odin;Tochter von Odin;;Hija de Odín;;;;;;;;;x
COMPL_VALHALLA_BOUND_MALE;Son of Odin;Fils d'Odin;Sohn von Odin;;Hijo de hijo;;;;;;;;;x
EVTDESC_RIP_12001;Your liege, [Root.Liege.GetBestName], has decided to seclude [Root.Liege.GetHerselfHimself] and [Root.Liege.GetHerHis] court from the outside world in order to avoid the ongoing epidemic. The gates of [gates_closed_target.GetName] have been shut and any landed councillors have been sent back to their homes.;Votre [Root.Liege.GetLordLady] lige, [Root.Liege.GetBestName], a décidé de vivre en réclusion, [Root.Liege.GetLuiElle] et sa Cour, afin d'éviter l'épidémie. Les portes de [gates_closed_target.GetName] ont été scellées et les conseillers possédant des terres ont été renvoyés chez eux.;Euer Lehnsherr [Root.Liege.GetBestName] hat beschlossen, sich mit [Root.Liege.GetHerHis] Hof von der Außenwelt zurückzuziehen, um sich vor der derzeitigen Epidemie zu schützen. Die Tore von [gates_closed_target.GetName] wurden geschlossen, und alle Ratsmitglieder wurden nach Hause geschickt.;;Tu señor, [Root.Liege.GetBestName], ha decidido recluirse junto con su corte del mundo exterior para evitar la epidemia creciente. Las puertas de [gates_closed_target.GetName] se han cerrado y todos los consejeros con tierras han sido enviados a sus hogares.;;;;;;;x
EVTOPTA_RIP_12001;[Root.Liege.GetSheHeCap] is only doing what is necessary, who can blame [Root.Liege.GetHerHim]?;[Root.Liege.GetIlElleCap] fait juste ce qui est nécessaire, qui peut l'en blâmer ?;[Root.Liege.GetSheHeCap] tut nur, was notwendig ist. Wer könnte [Root.Liege.GetHerHim] das vorwerfen?;;Solo hace lo necesario. Nadie le culparía por ello.;;;;;;;x
EVTOPTB_RIP_12001;Such cowardice! [Root.Liege.GetSheHeCap] cares naught for the realm!;Quelle lâcheté ! [Root.Liege.GetIlElleCap] ne se soucie guère du pays !;Was für eine Feigheit! [Root.Liege.GetSheHeCap] ist das Reich vollkommen gleichgültig!;;¡Qué cobarde! ¡No se preocupa por el reino!;;;;;;;x
EVTOPTC_RIP_12001;Perhaps I too should seclude my court...;Peut-être devrais-je faire de même...;Vielleicht sollte ich mich ebenfalls mit meinem Hof zurückziehen...;;Quizá yo también debería recluir a mi corte...;;;;;;;x
lovers_pox;Lover's Pox;Bouton de fièvre;Lustbläschen;;Viruela de amante;;;;;;;;;x
lovers_pox_desc;This character periodically suffers from embarrassing and unsightly blisters.;Ce personnage souffre périodiquement de cloques embarrassantes et disgracieuses.;Diese Person leidet regelmäßig unter peinlichen und unansehnlichen Bläschen.;;Este personaje sufre periódicamente de ampollas embarazosas y antiestéticas.;;;;;;;;;x
FEMALE_ENDING_E;$$;e;;;;;;;;;;;x
MALE_ENDING_E;$$;;;;;;;;;;;;x
dahae;Dahae;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
parthian_culture;Parthian;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
OBJ_PRONOUN_MAL_CAP;Him;Le;Ihn;;Lo;Lui;;;;;;;;x
GOD_ELAMITE;Inkshushinak;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_PINIKIR;Pinikir;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_SHIMUT;Shimut;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
THE_DARKNESS;The Nether-Spirits;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_DUSHARA;Dushara;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_HUBAL;Hubal;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_AL_LAT;Al-Lat;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_MANAT;Manat;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
THE_ORACLES;The Oracles;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_KIRIRISHA;Kiririsha;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
latin_group;Italic;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
roman_faith;Greco-Italic;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_KHUMBAN;Khumban;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
OBJ_PRONOUN_FEM_CAP;Her;La;Sie;;La;;;;;;;;;x
GOD_ZEUS;Zeus;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_HERA;Hera;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_DEMETER;Demeter;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_APOLLO;Apollo;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_ARES;Ares;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_ARTEMIS;Artemis;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_ATHENA;Athena;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
SCROLLS_OF_EGYPT;Scrolls of the Gods;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
ATEN_BELIEFS;Scrolls of Aten;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_ATEN;Aten;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_ANUBIS;Anubis;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_SET;Set;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_HORUS;Horus;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
d_epirus_adj;Epirote;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_OSIRIS;Osiris;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_RA;Ra;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_ISIS;Isis;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_THOTH;Thoth;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
GOD_AMUN;Amun;Bolghar;Bolghar;;Bolghar;;;;;;;;;x
REL_FRIEND_MALE;Friend;Napata;German;;Spanish;;;;;;;;;x
REL_FRIEND_FEMALE;Friend;Napata;German;;Spanish;;;;;;;;;x
REL_RIVAL_MALE;Rival;Napata;German;;Spanish;;;;;;;;;x
