devotee_ashur_DESC;This character is a devotee of the Assyrian head god Ashur, and does so in a manner which excludes the remaining pantheon of Mesopotamian deities. Ashur began as a local deity who rose to prominence as the head of the Assyrian Pantheon following the rise of their empire, records indicate worship of him goes back as far as 2045 BC.;Punic;Punic;;Spanish;;;;;;;;;x
ERA_CHAR_NAME_100847;Numesie;;;;;;;;;x
ERA_CHAR_NAME_32909;Ummanigash;;;;;;;;;x
ERA_CHAR_NAME_8000501;Tantamani;;;;;;;;;x
ERA_CHAR_NAME_8000775;Ardys;;;;;;;;;x
ERA_CHAR_INFO_8000775;Ardys II was the son of the infamous usurper Gyges of Lydia, He is regarded as the twenty-seventh King of Lydia. Most of his reign so far has been occupied with resisting the Cimmerian invasions from Iberia, He is also known for his campaigns against the greeks of Miletus and Priene. The next few years are an important time for Ardys as he must strive to maintain Lydia's borders against foreign invaders and the ever-restless Phrygians and Lycians within his own borders.;;;;;;;;;x
ERA_CHAR_INFO_100847;A fictional leader of the Etruscan League. The Etruscans are in a precarious position. In the south-east the latin states are growing in power and ambition. To the north the Alpine and Gallic tribes are a constant threat as they raid ever southwards and seek new lands. The League itself is weakened by internal conflicts and jealous neighbors. Shall you attempt to strengthen your league with alliances amongst the neighboring city-states or centralize power in Tarchna? Focus upon the wrong threat and the League could be splint asunder. Italy's fate awaits your decision.;;;;;;;;;x
ERA_CHAR_INFO_8000501;The Last Nubian/Kushite King of Egypt, Tantamani is the nephew of Taharqa and the Son of the great Shabaka. He temporarily ruled all of Egypt after defeating and killing the Assyrian puppet-Pharaoh Necho I, but  Assyrian forces soon returned to Egypt, defeated Tantamani's army, and expelled him from Egypt. Now another Egyptian, Psamtik I the son of Necho, sits and wears the double crown...it is yours by birthright!;;;;;;;;;x
ERA_CHAR_INFO_32906;The son of Urtaku and recently restored to the throne after the death of the Usurper Te-Umman at the hands of the Assyrians, Ummanigash and his brother Tammaritu (reigning at Hidali near Susa) attempt to reorganize the failing Elamite state after several failed wars with the Assyrians. To further complicate matters, Median power to the north and the roaming Scythians threaten their independence and wellbeing. Recent events in Media and the nearby mountainous region have led the Persian peoples to migrate to Anshan, further destabilizing your borders and raising another dissenting voice within the already-weakened Elamite Kingdom;;;;;;;;;x
oppidum_government_desc;Similar to tribal government form but with a stronger centralized ruling class of noblemen or warlords, the people also primarly live in large fortified hill-forts (Called Oppidums in Europe) and are quite more technologically "advanced" compared to the other tribal governments.;;;;;;;;;x
HEADWARRIOR;Head Warrior;Punic;Punic;;Spanish;;;;;;;;;x
HEADWARRIOR_FOA;O Mighty Leader;Punic;Punic;;Spanish;;;;;;;;;x
d_canaanite_warriors;Canaanite Warriors;Punic;Punic;;Spanish;;;;;;;;;x
assyrian;Assyrian;Assyrian;Punic;;Spanish;;;;;;;;;x
devious_plotter;Devious Plotter;Comploteur sournois;;;;;;;;;;;;x
offering_egyptian_basic;Make an Offering;Assyrian;Punic;;Spanish;;;;;;;;;x
offering_egyptian_basic_desc;Submit a portion of your wealth as an offering to the gods in order to request blessings and good omens from them;Assyrian;Punic;;Spanish;;;;;;;;;x
mesopotamian;Mesopotamian;Mesopotamian;Punic;;Spanish;;;;;;;;;x
semitic_group;Semitic;Semitic;Phoenician;;Spanish;;;;;;;;;x
celtae;Celtae;Celtae;;german;;spanish;;;;;;;;;x
semitic;Semitic;Semitic;Phoenician;;Spanish;;;;;;;;;x
sympathy_semitic;Sympathy for Semitic Faiths;Sympathie pour le zoroastrisme;Sympathie für den Zorastrianismus;;Simpatía por el zoroastrismo;;;;;;;;;x
sympathy_semitic_desc;This character, though not a believer in the Semitic gods, has a special sympathy and understanding for the Semitic beliefs and its practitioners.;Ce personnage, bien qu'il ne soit pas zoroastrien, montre une certaine tolérance et une compréhension relative du zoroastrisme et de ses pratiquants.;Diese Figur, zwar selbst nicht Zorastrianer, hat besondere Sympathien und besonderes Verständnis für den zoroastrianischen Glauben und seine Anhänger. ;;Este personaje, aunque no es zoroástrico, tiene una especial simpatía y comprensión por la fe de Zoroastro y sus practicantes.;;;;;;;;;x
ashurism;Ashurism;Ashurism;Phoenician;;Spanish;;;;;;;;;x
ashurism_DESC;Ashurism is the Assyrian faith which is derived from ancient Mesopotamian religions. It was centered around the Assyrian king. However, kingship at the time was linked very closely with the idea of divine mandate. The Assyrian king, whilst not being a god himself, was acknowledged as the chief servant of the chief god, Ashur. In this manner, the king's authority was seen as absolute so long as the high priest reassured the peoples that the gods, or in the case of the henotheistic Assyrians, the God Ashur, was pleased with the current ruler.;Ashurism;Phoenician;;Spanish;;;;;;;;;x
title_assyrian_grand_vizier_desc;The Title of Grand Vizier demands respect within the royal court and indicates a close relationship and trust with the ruler, The Grand Vizier is often tasked as an Envoy or works directly on behalf of their liege.;L'Église zoroastrienne;Zoroastrische Kirche;;La Iglesia Zoroastriana;;;;;;;;;x
city_job_chancellor_zoroastrian_group;Astabadh;Astabadh;Astabadh;;Astabadh;;;;;;;;;x
city_job_treasurer_zoroastrian_group;Ganzabaru;Darik-Pat;Darik-Pat;;Darik-Pat;;;;;;;;;x
city_job_marshal_zoroastrian_group;Eran Spahbod;Eran Spahbod;Eran Spahbod;;Eran Spahbod;;;;;;;;;x
city_job_spiritual_zoroastrian_group;Maguš;Mobad;Mobad;;Mobad;;;;;;;;;x
city_job_spiritual_zoroastrian;Maguš;Mobad;Mobed;;Mobad;;;;;;;;;x
job_spiritual_ashurism;Šangu;french;german;;spanish;;;;;;;;;x
job_marshal_ashurism;Mušarkisu;french;german;;spanish;;;;;;;;;x
job_treasurer_ashurism;Masennu;french;german;;spanish;;;;;;;;;x 
job_chancellor_ashurism;Sartinnu;french;german;;spanish;;;;;;;;;x
job_spymaster_ashurism;Qepu;french;german;;spanish;;;;;;;;;x
job_spiritual_babylonian_faith;Šangu;french;german;;spanish;;;;;;;;;x
job_spiritual_akkadian;Šangu;french;german;;spanish;;;;;;;
temple_count_ashurim;Lahhinnu;french;german;;spanish;;;;;;;
count_ashurism;Pahutu;french;german;;spanish;;;;;;;
duke_ashurism;Šaniu;french;german;;spanish;;;;;;;
vice_royalty_count_ashurism;Pahutu;french;german;;spanish;;;;;;;
vice_royalty_duke_ashurism;Šaniu;french;german;;spanish;;;;;;;
vice_royalty_king_ashurism;Ša-reši;french;german;;spanish;;;;;;;
count_assyrian;Pahutu;french;german;;spanish;;;;;;;
vice_royalty_count_assyrian;Pahutu;french;german;;spanish;;;;;;;
vice_royalty_duke_assyrian;Šaniu;french;german;;spanish;;;;;;;
duke_assyrian;Šaniu;french;german;;spanish;;;;;;;
vice_royalty_king_assyrian;Ša-reši;french;german;;spanish;;;;;;;
ustabaru;Ustabaru;french;german;;Spanish;;;;;;;;;x
d_kushite_faith_reformed;Syncretic Kushitic;french;german;;Spanish;;;;;;;;;x
d_kushite_faith_reformed_adj;Kushitic;french;german;;Spanish;;;;;;;;;x
d_ashurism;The Faith of Ashur;L'Église zoroastrienne;Zoroastrische Kirche;;La Iglesia Zoroastriana;;;;;;;;;x
d_assyria;Athura;Assyria;Phoenician;;Spanish;;;;;;;;;x
vice_royalty_king_persian;Xšaçapavan;french;german;;spanish;;;;;;;
nick_the_besiegergreek;Poliorcetes;Assyria;Phoenician;;Spanish;;;;;;;;;x
k_lombardy;Langobardorum;Assyria;Phoenician;;Spanish;;;;;;;;;x
k_avaria;Pannonia;Assyria;Phoenician;;Spanish;;;;;;;;;x
e_seljuk_turks;Seljuk Turks;Assyria;Phoenician;;Spanish;;;;;;;;;x
d_assyria_adj;Assyrian;Assyria;Phoenician;;Spanish;;;;;;;;;x
d_nassyria;Bit Adini;North Assyria;Phoenician;;Spanish;;;;;;;;;x
d_nassyria_adj;Bit Adinian;Assyria;Phoenician;;Spanish;;;;;;;;;x
KINGA;High Priest;King;Phoenician;;Spanish;;;;;;;;;x
QUEENA;High Queen;Queen;Phoenician;;Spanish;;;;;;;;;x
KINGA_FAO;Your Majesty;Your Majesty;Phoenician;;Spanish;;;;;;;;;x
chaldean;Chaldean;Chaldean;Phoenician;;Spanish;;;;;;;;;x
babylonian;Babylonian;Babylonian;Phoenician;;Spanish;;;;;;;;;x
babylonian_faith;Babylonian;Babylonian;Phoenician;;Spanish;;;;;;;;;x
babylonian_faith_DESC;The Babylonian faith tends to lean towards monotheism as all deities are seen to be subservient to the great deity of Babylon, Merodach. The story of creation is influenced by an "Astral" Aspect, the presence of some form of heaven. The Babylonians revere their ancesters, and have great respect for their King. Defining features in-game:\n§Y*§! The King can declare holy wars\n§Y*§! Rulers are permitted & expected to have several concubines\n§Y*§! Temples may be held by rulers;Babylonian;Phoenician;;Spanish;;;;;;;;;x
k_media;Media;Media;Thapsus;;Spanish;;;;;;;;;x
k_media_adj;Median;Median;Thapsus;;Spanish;;;;;;;;;x
median;Mede;Median;Thapsus;;Spanish;;;;;;;;;x
edomite;Edomite;Median;Thapsus;;Spanish;;;;;;;;;x
e_assyria;Assyria;Assyria;Phoenician;;Spanish;;;;;;;;;x
e_assyria_adj;Assyrian;Assyrian;Phoenician;;Spanish;;;;;;;;;x
baron_assyrian;City Leader;Wâli;Wâli;;Valí;;;;;;;;;x
barony_of_assyrian;Fortified City of;Wilaya de;Wilayah von;;Vilayato de;;;;;;;;;x
county_of_assyrian;Province of;Cheikat de;Scheichtum von;;Dominio del Jeque;;;;;;;;;x
duke_female_assyrian;Princess;Émirat;Emirin;;Emira;;;;;;;;;x
duchy_of_assyrian;Minor Kingdom of;Émirat de;Emirat von;;Emirato de;;;;;;;;;x
COUNCILOR_CURRENTLY_IN;Currently in;french;german;;spanish;;;;;;;;;x
king_assyrian;Iššakku;Sultan;Sultan;;Sultán;;;;;;;;;x
king_female_assyrian;Segallu;Sultane;Sultanin;;Sultana;;;;;;;;;x
ENSI;Ensí;Assyria;Phoenician;;Spanish;;;;;;;;;x
ENSIFEM;Ensí;Assyria;Phoenician;;Spanish;;;;;;;;;x
kingdom_of_assyrian;Kingdom of;Sultanat de;Sultanat von;;Sultanato de;;;;;;;;;x
emperor_assyrian;Šar-Šarrani;french;german;;spanish;;;;;;;;;x
emperor_female_assyrian;Segallu;Sultane;Sultanin;;Sultana;;;;;;;;;x
temple_barony_of_ashurism;Temple of;Wâli;Wâli;;Valí;;;;;;;;;x
temple_baron_ashurism;Šešgallu;Mollah;Mullah;;Mulá;;;;;;;;;x
baron_ashurism;Šaknu;Mollah;Mullah;;Mulá;;;;;;;;;x
city_baron_ashurism;Mar-banî;Mollah;Mullah;;Mulá;;;;;;;;;x
temple_baron_babylonian_faith;Priest;Mollah;Mullah;;Mulá;;;;;;;;;x
baron;Noble;Baron;Baron;;Barón;;;;;;;;;x
temple_baron;Priest;Baron;Baron;;Barón;;;;;;;;;x
temple_baron_islam;Priest;Mollah;Mullah;;Mulá;;;;;;;;;x
temple_baron_sunni;Priest;Mollah;Mullah;;Mulá;;;;;;;;;x
temple_baron_shiite;Priest;Mollah;Mullah;;Mulá;;;;;;;;;x
job_marshal_assyrian;Turtanu;Maréchal;Marschall;;Mariscal;;;;;;;;;x
desc_job_marshal_assyrian;The §Y$JOB$§! is the councillor in charge of the military. When the ruler cannot or will not command armies, the §Y$JOB$§! will do it.;Le §Y$JOB$§! est le conseiller en charge des affaires militaires. Lorsqu'un dirigeant ne peut pas commander ses Ost, c'est au §Y$JOB$§! que revient cette responsabilité.;Der §Y$JOB$§! ist für militärische Angelegenheiten zuständig. Wenn der Herrscher nicht zur Kriegsführung abkömmlich oder gewillt ist, so übernimmt der §Y$JOB$§! diese Aufgabe.;;El §Y$JOB$§! es el consejero encargado del ejército. Si el gobernante no quiere o no puede liderar los batallones, el §Y$JOB$§! lo hará.;;;;;;;;;x
aramean;Aramean;Aramean;Thapsus;;Spanish;;;;;;;;;x
canaanite_faith;Canaanite;Canaanite;Thapsus;;Spanish;;;;;;;;;x
canaanite_faith_DESC;A Semitic religion with influences from Phoenician deities and traditions. Most believers are polytheistic, but there are a few monolatristic as well. Notable deities include El, Melqart, Ba'al Hammon and Attar. Defining features in-game:\n§Y*§! There is no central leadership or head of the faith\n§Y*§! There are no Holy Wars;Aramean;Thapsus;;Spanish;;;;;;;;;x
city_count_female_muslim;Lady;Wali;Wali;;Valí;;;;;;;;;x
temple_baron_female_muslim;Priestess;Wali;Wali;;Valí;;;;;;;;;x
temple_count_female_muslim;Priestess;Wali;Wali;;Valí;;;;;;;;;x
count_female_arabic;High Lady;Émirat;Emirin;;Emira;;;;;;;;;x
arabic_pagan;Arabic;Phoenician;Phoenician;;Spanish;;;;;;;;;x
arabic_pagan_DESC;The faiths of the Arabs are mostly polytheistic, being centered on deities such as Hubal, Wadd, and Manat. They practise animist traditions such as the worship of sacred groves and unique meteorite worship, and a pantheon of gods derived mainly from western Semitic sources.Defining features in-game:\n§Y*§! Can raid neighbors for loot\n§Y*§! Can declare Subjugation Wars against all other pagans\n§Y*§! Rulers cannot declare Holy Wars\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries\n§Y*§! Rulers lose Prestige if at peace for too long ;Astabadh;Astabadh;;Astabadh;;;;;;;;;x
moabite_faith;Moabite;Phoenician;Phoenician;;Spanish;;;;;;;;;x
moabite_faith_DESC; The Moabite faith is a Semitic and Babylonian-influenced faith which is polytheistic. The most highly revered god was Chemosh, other deities include Ashtar-Chemosh and Nebo. In times of dire need, the followers of Chemosh believe that human sacrifice would aid in their prayers being heard by the deity. Defining features in-game:\n§Y*§! There is no central leadership or head of the faith\n§Y*§! There are no Holy Wars\n§Y*§! Human Sacrifices are practiced ;Aramean;Thapsus;;Spanish;;;;;;;;;x
LEGATUS_FOA;Appointee of the Senate;Media;Thapsus;;Spanish;;;;;;;;;x
LEGATUS;Legatus;Media;Thapsus;;Spanish;;;;;;;;;x
d_legio_italica;Legio Italica;Media;Thapsus;;Spanish;;;;;;;;;x
d_legio_italica_adj;;Roman;Media;Thapsus;;Spanish;;;;;;;;;x
nick_corvus;Corvus Calenus;French;German;;Spanish;;;;;;;;;x
d_babylonian_faith;High Priest;fjkl;Thapsus;;Spanish;;;;;;;;;x
d_babylonian_faith_desc;this person is recognized as the High Priest of the Babylonian Faith and a very holy person in the eyes of the gods;fjkl;Thapsus;;Spanish;;;;;;;;;x
KINGB;Most Holy;King;Phoenician;;Spanish;;;;;;;;;x
QUEENB;Most Holy;Queen;Phoenician;;Spanish;;;;;;;;;x
KINGB_FAO;Most Holy;Your Majesty;Phoenician;;Spanish;;;;;;;;;x
edomite_faith;Edomite;Canaanite;Thapsus;;Spanish;;;;;;;;;x
volsci;Volsci;French;German;;Spanish;;;;;;;;;x
edomite_faith_DESC;A Semitic religion with influences from Phoenician & Canaanite deities and traditions. Most believers are polytheistic, but there are a few monolatristic as well. Notable deities include El, Melqart, Ba'al Hammon and Attar. Defining features in-game:\n§Y*§! There is no central leadership or head of the faith\n§Y*§! There are no Holy Wars;Aramean;Thapsus;;Spanish;;;;;;;;;x
edomite;Edomite;Canaanite;Thapsus;;Spanish;;;;;;;;;x
d_edomite_faith;Edomite Faith;Media;Thapsus;;Spanish;;;;;;;;;x
d_edomite_faith_adj;;Edomite;Media;Thapsus;;Spanish;;;;;;;;;x
d_moabite_faith;Moabite Faith;Media;Thapsus;;Spanish;;;;;;;;;x
d_moabite_faith_adj;;Moabite;Media;Thapsus;;Spanish;;;;;;;;;x
ca_culture_group_edomite_1;Edomite Barracks;Émir;Emir;;Emir;;;;;;;;;x
ca_culture_group_edomite_1_desc;Edomite Soldiers recruited here act as heavy infantry and specialize in Mountain Warfare;Émir;Emir;;Emir;;;;;;;;;x
edonite_soldier;Edomite Soldiers;Émir;Emir;;Emir;;;;;;;;;x
moabite;Moabite;Media;Thapsus;;Spanish;;;;;;;;;x
k_edom;Edom;Edom;German;;Spanish;;;;;;;;;x
k_edom_adj;Edomite;Edomite;Ägyptischer;;Egipcia;;;;;;;;;x
#CUSTOM PROVINCES ADDED MARCH 2019
PROV1995;Veii;German;;Spanish;;;;;;;;;x
b_veiimain;Veii;German;;Spanish;;;;;;;;;x
b_veiicity;Careiae;German;;Spanish;;;;;;;;;x
b_veiimod;Baccanae;German;;Spanish;;;;;;;;;x
b_veiiother;Lorium;German;;Spanish;;;;;;;;;x
b_veiisomething;Nomentum;German;;Spanish;;;;;;;;;x
PROV1996;Pyrgi;German;;Spanish;;;;;;;;;x
b_pyrgi;Pyrgi;German;;Spanish;;;;;;;;;x
b_alsium;Alsium;German;;Spanish;;;;;;;;;x
b_maturanum;Maturanum;German;;Spanish;;;;;;;;;x
b_clodii;Clodii;German;;Spanish;;;;;;;;;x
b_caere;Caere;German;;Spanish;;;;;;;;;x
PROV1997;Lavinium;German;;Spanish;;;;;;;;;x
b_lavinium;Lavinium;German;;Spanish;;;;;;;;;x
b_velitrae;Velitrae;German;;Spanish;;;;;;;;;x
b_lanuvium;Lanuvium;German;;Spanish;;;;;;;;;x
b_antium;Antium;German;;Spanish;;;;;;;;;x
b_setia;Setia;German;;Spanish;;;;;;;;;x
PROV1998;Trebula Mutuesca;German;;Spanish;;;;;;;;;x
PROV1999;Carsulae;German;;Spanish;;;;;;;;;x
PROV2000;Tarracinae;German;;Spanish;;;;;;;;;x
PROV2001;Aquinum;German;;Spanish;;;;;;;;;x
PROV2002;Aesernia;German;;Spanish;;;;;;;;;x
PROV2003;Beneventum;German;;Spanish;;;;;;;;;x
PROV2004;Aeclanum;German;;Spanish;;;;;;;;;x
PROV2005;Potentia;German;;Spanish;;;;;;;;;x
PROV2006;Poseidonia;German;;Spanish;;;;;;;;;x
PROV2007;Herakleia;German;;Spanish;;;;;;;;;x
PROV2008;Thoúrioi;German;;Spanish;;;;;;;;;x # Thurium  in latin
PROV2009;Sylbion;German;;Spanish;;;;;;;;;x
PROV2010;Sybaris;German;;Spanish;;;;;;;;;x
PROV2011;Hipponion;German;;Spanish;;;;;;;;;x
PROV2012;Skyllition;German;;Spanish;;;;;;;;;x
c_trebula_mutuesca;Trebula Mutuesca;German;;Spanish;;;;;;;;;x
c_carsulae;Carsulae;German;;Spanish;;;;;;;;;x
c_herakleiaitaly;Herakleia;German;;Spanish;;;;;;;;;x
c_herakleiaitaly_adj;Herakleia;German;;Spanish;;;;;;;;;x
b_siris;Siris;German;;Spanish;;;;;;;;;x
b_herakleiaitaly;Herakleia;German;;Spanish;;;;;;;;;x
#
c_trebula_mutuesca_adj;Trebulan;German;;Spanish;;;;;;;;;x
c_carsulae_adj;Carsulaen;German;;Spanish;;;;;;;;;x
c_tarracinae;Tarracinae;German;;Spanish;;;;;;;;;x
c_tarracinae_adj;Tarracinite;German;;Spanish;;;;;;;;;x
c_aquinum;Aquinum;German;;Spanish;;;;;;;;;x
c_aquinum_adj;Aquinumite;German;;Spanish;;;;;;;;;x
c_aesernia;Aesernia;German;;Spanish;;;;;;;;;x
c_beneventum;Beneventum;German;;Spanish;;;;;;;;;x
c_aeclanum;Aeclanum;German;;Spanish;;;;;;;;;x
c_aeclanum_adj;Aeclanumite;German;;Spanish;;;;;;;;;x
c_potentia;Potentia;German;;Spanish;;;;;;;;;x
c_poseidonia;Poseidonia;German;;Spanish;;;;;;;;;x
c_aesernia_adj;Aesernian;German;;Spanish;;;;;;;;;x
c_beneventum_adj;Beneventumite;German;;Spanish;;;;;;;;;x
c_potentia_adj;Potentian;German;;Spanish;;;;;;;;;x
c_poseidonia_adj;Poseidonian;German;;Spanish;;;;;;;;;x
pretani_group;Pretani;German;;Spanish;;;;;;;;;x
cantiaci;Cantiacian;German;;Spanish;;;;;;;;;x
d_tabuk;Tabawa;Edom;German;;Spanish;;;;;;;;;x
d_tabuk;Tabawan;Edomite;Ägyptischer;;Egipcia;;;;;;;;;x
philistine;Philistine;Philistine;Phoenician;;Spanish;;;;;;;;;x
desertarabic;Qedarite;Qedarite;Phoenician;;Spanish;;;;;;;;;x
d_kushite_faith;;Kushite Faith;Media;Thapsus;;Spanish;;;;;;;;;x
d_kushite_faith_adj;;Kushite;Media;Thapsus;;Spanish;;;;;;;;;x
EVTDESC1254;We have begun construction on the new Walled City...We thank you for your approval of it's construction... ;Je peux courir !;Ich kann laufen!;;¡Puedo correr!;;;;;;;;;x
urartian;Urartian;Urartian;German;;Spanish;;;;;;;;;x
urartian_faith;Urartian;Urartian;German;Spanish;;;;;;;;;x
urartian_faith_DESC;Urartian;Urartian;German;Spanish;;;;;;;;;x
cimmerian;Cimmerian;Cimmerian;German;;Spanish;;;;;;;;;x
cimmerian_faith;Heptadic;Scythian-Cimmerian;German;;Spanish;;;;;;;;;x
DIVINER;Diviner;Scythian-Cimmerian;German;;Spanish;;;;;;;;;x
temple_baron_cimmerian_faith;Diviner;German;;Spanish;;;;;;;;;x
temple_baron_east_african_pagan;Shaman;German;;Spanish;;;;;;;;;x
job_spiritual_cimmerian_faith;Court Enarei;Médium en chef;Oberster Wahrsager;;Gran Chamán;;;;;;;;;x
enarei;Enarei;German;;Spanish;;;;;;;;;x
GOD_THAGIMASIDAS;Thagimasidas;German;;Spanish;;;;;;;;;x
GOD_OITOSYROS;Oitosyros;German;;Spanish;;;;;;;;;x
GOD_ARGIMPASA;Argimpasa;German;;Spanish;;;;;;;;;x
cimmerian_faith_DESC;The Scythians had a pantheon of seven Gods, the supreme one being Tabiti. However the Scythians built places of worship to only one god: Agin, who the Greeks likened to Ares. A hereditary caste of priests who had received the gift of prophesy from the Goddess Argimpasa, used wood from willow and linden trees during their divinational rites. Horse sacrifice was incredibly common.;;;;;;;;;;;;;x;Cimmerian;German;;Spanish;;;;;;;;;x
anatolian_group;Anatolian;Anatolian;German;;Spanish;;;;;;;;;x
GOD_AGIN;Agin;Anatolian;German;;Spanish;;;;;;;;;x
GOD_TABITI;Tabiti;Anatolian;German;;Spanish;;;;;;;;;x
GOD_KIDUDU;Kidudu;;Anatolian;German;;Spanish;;;;;;;;;x
lydian;Lydian;Lydian;German;;Spanish;;;;;;;;;x
lydian_faith;Anatolian;Greco-Anatolian;German;;Spanish;;;;;;;;;x
lydian_faith_DESC;The Greco-Anatolian Faith is a compilation of the original greek faiths and the other semitic and phoenician dieties and faiths of Anatolia and Asia Minor. It is quite de-centralized and represents a wide-range of Greco-Anatolian beliefs and traditions.;Le monophysitisme est une hérésie apparue très tôt dans le christianisme. Contrairement au nestorianisme qui voit dans le Christ deux natures séparées, divine et humaine, les monophysites croient que le Christ possède une nature unique. Très près du miaphytisme, le monphysitisme est considéré dans le jeu comme une hérésie myaphysite. Le chef officiel de l'Église monophysite est le pape monophysite d'Alexandrie. Dans le jeu :\n§Y*§!  Il y a toujours un pape d'Alexandrie, même si la cité tombe\n§Y*§! Plusieurs patriarches : les cinq Pentarques et patriarches autocéphales sous le règne de rois\n§Y*§! Les patriarches peuvent permettre le divorce\n§Y*§! Le pape d'Alexandrie peut approuver un casus belli d'invasion\n§Y*§! Les patriarches peuvent excommunier des personnages monophysites;Monophysitismus ist eine frühchristliche Häresie, die darlegt, dass Christus nur eine Natur hatte. Dies ist das Gegenstück zur Nestorianischen Position, laut der Christus zwei 'Naturen' hatte - eine göttliche und eine menschliche. Dem Miaphysitismus nahestehend, wird Monophysitismus als Miaphysitische Häresie im Spiel behandelt. Das offizielle Oberhaupt ist der Monophysitische Papst von Alexandria. Bestimmende Merkmale im Spiel: \n§Y*§! Es gibt immer einen Papst von Alexandria, selbst wenn die Stadt fällt\n§Y*§! Mehrere Patriarchen - die fünf Pentarchen und autokephale Patriarchen unter Königen\n§Y*§! Patriarchen können Scheidungen gewähren\n§Y*§! Der Papst von Alexandria kann den Invasions-Kriegsgrund gewähren\n§Y*§! Patriarchen können monophysitische Charaktere exkommunizieren;;El Monofisismo es una temprana herejía Cristiana que afirma que Cristo sólo tenía una naturaleza. Esto es lo contrario a la opinión Nestoriana donde Cristo tiene dos naturalezas distintas: una divina y una humana. En estrecha relación con el Miafisismo, los Monofisistas son considerados como una herejía Miafisista dentro del juego. El jefe nominal de la Iglesia Monofisista es el Papa Monofisista de Alejandría. Definiendo características del juego:\n§Y*§! Siempre hay un Papa de Alejandría, incluso si cae la ciudad\n§Y*§! Múltiples  Patriarcas: los cinco Pentarcas y los Patriarcas Autocephalous por debajo de Reyes\n§Y*§!  Los Patriarcas puede conceder divorcios\n§Y*§! El Papa de Alejandría puede conceder la Casus Belli Invasión\n§Y*§! Los Patriarcas pueden Excomulgar a personajes Monofisistas;;;;;;;;;x
d_lydian_faith;The High Oracle;High Oracle;Thapsus;;Spanish;;;;;;;;;x
d_argive_hoplites;Argive Hoplites;High Oracle;Thapsus;;Spanish;;;;;;;;;x
d_illyrian_raiders;Illyrian Triremes;High Oracle;Thapsus;;Spanish;;;;;;;;;x
d_phillistine_mercs;Philistine Warriors;French;;Spanish;;;;;;;;;x
d_cypriot_triremes;Cypriot Triremes;French;;Spanish;;;;;;;;;x
scribe;Literate;French;;Spanish;;;;;;;;;x
scribe_desc;This character has learned to read and write, a feat not as common among members of the nobility or royalty as one might expect. It may provide them with an edge diplomatically, and a slight advantage in their learning abilities.;French;;Spanish;;;;;;;;;x
GOD_Alalu;Alalu;French;;Spanish;;;;;;;;;x
GOD_Arma;Arma;French;;Spanish;;;;;;;;;x
devotee_ishtar;Devotee of Ishtar;French;;Spanish;;;;;;;;;x
devotee_ashur;Devotee of Ashur;French;;Spanish;;;;;;;;;x
d_phoenician_triremes;Sidonian Triremes;High Oracle;Thapsus;;Spanish;;;;;;;;;x
d_mykian_sailors;Mykian Warships;High Oracle;Thapsus;;Spanish;;;;;;;;;x
d_cilician_band;Cilician Band;High Oracle;Thapsus;;Spanish;;;;;;;;;x
phrygian;Phrygian;Phrygian;German;;Spanish;;;;;;;;;x
ADMIRAL;Shipmaster;Phrygian;German;;Spanish;;;;;;;;;x
ADMIRAL_FOE;Shipmaster;Phrygian;German;;Spanish;;;;;;;;;x
scythian;Scythian;Scythian;German;;Spanish;;;;;;;;;x
lycian;Lycian;Lycian;German;;Spanish;;;;;;;;;x
ambianii;Ambianii;Lycian;German;;Spanish;;;;;;;;;x
cilician;Cilician;Cilician;German;;Spanish;;;;;;;;;x
elamite;Elamite;Elamite;German;;Spanish;;;;;;;;;x
elamite_faith;Kiririshian;Kiririshian;German;;Spanish;;;;;;;;;x
elamite_faith_DESC;Kiririsha is the main Goddess of the Elamites. She and her husband Humban are the highest deities in the Elamite Pantheon of gods. The Elamites revere the Goddess greatly, as she forms part of the supreme triad, which also includes Humban and Inshushinak.;Kiririshian;German;;Spanish;;;;;;;;;x
d_elamite_faith;The Faith of Elam;Kiririshian;German;;Spanish;;;;;;;;;x
k_elam;Elam;Elam;;German;;Spanish;;;;;;;;;x
d_raetia;Raetia;Dalmatie;Dalmatien;;Dalmacia;;;;;;;;;x
d_emba;Scythia Ultima;Elamite;;German;;Spanish;;;;;;;;;x
d_aqtobe;Sakia;Elamite;;German;;Spanish;;;;;;;;;x
d_ishim;Talas;Elamite;;German;;Spanish;;;;;;;;;x
d_atyrau;Atara;Elamite;;German;;Spanish;;;;;;;;;x
d_bandja;Transhyrcania;Elamite;;German;;Spanish;;;;;;;;;x
d_bandja;Hyrcania Ultima;Elamite;;German;;Spanish;;;;;;;;;x
temple_baron_illyrian_pagan;Priest;Elamite;;German;;Spanish;;;;;;;;;x
d_sakmara;Sakmara;Elamite;;German;;Spanish;;;;;;;;;x
d_kazakh;Sarysu;Elamite;;German;;Spanish;;;;;;;;;x
e_idel_ural;Urals;Elam;;German;;Spanish;;;;;;;;;x
k_romagna;Italia;Romagne;;;;;;;;x # switched to be rome/latium?
k_elam_adj;Elamite;Elamite;;German;;Spanish;;;;;;;;;x
d_anshan;Anshan;Anshan;;German;;Spanish;;;;;;;;;x
PROV1803;Sinus Hyrcanian;Anshan;;German;;Spanish;;;;;;;;;x
