LOSESATANHUMBLE;I'm always doubting myself and concealing achievements that everyone should know about.;;;;;;;;;;;;x
LOSESATHUMBLE1;People must know about me;;;;;;;;;;;;x
LOSESATHUMBLE2;If my achievements are worthy, people will notice;;;;;;;;;;;;x
LOSESATANKIND;My kindness is overcoming my rationality. Certain people deserve to be locked away in the oubliette.;;;;;;;;;;;;x
LOSESATKIND1;Lucifer would prefer more souls in his care;;;;;;;;;;;;x
LOSESATKIND2;I don't have it in me to inflict such horrors;;;;;;;;;;;;x
LOSESATANPATIENT;I hate waiting for plans to come to fruition. Why can't things happen more quickly?;;;;;;;;;;;;x
LOSESATPATIENT1;I can't keep waiting forever;;;;;;;;;;;;x
LOSESATPATIENT2;Everything pays off in time;;;;;;;;;;;;x
satan_wroth;Wroth;;;;;;;;;;;;x
satan_lustful;Lustful;;;;;;;;;;;;x
satan_gluttonous;Gluttonous;;;;;;;;;;;;x
satan_greedy;Greedy;;;;;;;;;;;;x
satan_slothful;Slothful;;;;;;;;;;;;x
satan_envious;Envious;;;;;;;;;;;;x
satan_proud;Proud;;;;;;;;;;;;x
satan_chaste;Chaste;;;;;;;;;;;;x
satan_temperate;Temperate;;;;;;;;;;;;x
satan_charitable;Charitable;;;;;;;;;;;;x
satan_diligent;Diligent;;;;;;;;;;;;x
satan_kind;Kind;;;;;;;;;;;;x
satan_patient;Patient;;;;;;;;;;;;x
satan_humble;Humble;;;;;;;;;;;;x
satan_mass;Sacrificial Butchery;;;;;;;;;;;;x
satan_warrior;Devourer;;;;;;;;;;;;x
satan_warriors;Devourers;;;;;;;;;;;;x
satan_priest;Acolyte;;;;;;;;;;;;x
satan_unholyman;listener;;;;;;;;;;;;x
satan_unholyman_cap;Listener;;;;;;;;;;;;x
satan_true_group;Satanists;;;;;;;;;;;;x
satan_true_adjective;Satanic;;;;;;;;;;;;x
satan_adherent;Satanist;;;;;;;;;;;;x
satan_worship_house;temple;;;;;;;;;;;;x
satan_worship_house_cap;Temple;;;;;;;;;;;;x
disband_satan_empire;Disband Satanic Empire;;;;;;;;;;;;x
disband_satan_empire_desc;Cast off the remnants of the diabolical Satanic dominion by destroying its imperial title.;;;;;;;;;;;;x
destroy_satan_demon;Banish Demonic Follower;;;;;;;;;;;;x
destroy_satan_demon_desc;The demon following your predecessor is still bound to you. Destroy it, and let no one ever speak of its vile existence again.;;;;;;;;;;;;x
satanic_church_opinion;Satanic Church Opinion;;;;;;;;;;;;x
