### TOOLTIPS ###
mta_NEEDS_25_PRESTIGE_COST;Can afford cost of §R25.0§! Prestige\n;;;;;;;;;;;;;x
mta_NOT_RECRUITED_COURTIER_TWO_WEEKS;Have NOT recruited this type of courtier within the last 2 weeks\n;;;;;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Renowned_Physician;§YRenowned Physician§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Administrator;§YAdministrator§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Architect;§YArchitect§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Gardener;§YGardener§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Poet;§YPoet§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Strategist;§YStrategist§!;;;;;;;;;x
#Personality and misc
MTA_AIReason_Modifier_FROMFROM_Is_Stubborn;§YStubborn§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Wroth;§YWroth§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Slothful;§YSlothful§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Gluttonous;§YGluttonous§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Temperate;§YTemperate§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Diligent;§YDiligent§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Patient;§YPatient§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Ambitious;§YAmbitious§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Content;§YContent§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Envious;§YEnvious§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Honest;§YHonest§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Deceitful;§YDeceitful§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Paranoid;§YParanoid§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Zealous;§YZealous§!;;;;;;;;;x
#Mental illness
MTA_AIReason_Modifier_FROMFROM_Is_Depressed;§YDepressed§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Possessed;§YPossessed§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Is_Lunatic;§YLunatic§!;;;;;;;;;x
#Cultural Features
MTA_AIReason_Modifier_FROMFROM_Patriarchal;§YFemale§! (Agnatic Clans);;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Matriarchal;§YMale§! (Enatic Clans);;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Culture_Group;§Y[FromFrom.Culture.GetGroupName]§! ([Prev.Culture.GetGroupName]);;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Barbarian;§YBarbarian§! (Civilized);;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Martial_Gov;§YMilitary Education§! ([Prev.Government.GetName]);;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Stewardship_Gov;§YStewardship Education§! ([Prev.Government.GetName]);;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Caste;§RHigh Caste§! ([hindu.GetName]);;;;;;;;;x
#Ageism
MTA_AIReason_Modifier_FROMFROM_Young_Child;§YYoung Child§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Child;§YChild§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Teenager;§YTeenager§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Old;§YOld§!;;;;;;;;;x
#Attributes
MTA_AIReason_Modifier_FROMFROM_Diplomacy;§YDiplomacy§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Martial;§YMartial§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Stewardship;§YStewardship§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Intrigue;§YIntrigue§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Learning;§YLearning§!;;;;;;;;;x
#Diplomacy
MTA_AIReason_Modifier_FROMFROM_Edu_Naive_Appeaser;§YNaive Appeaser§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Underhanded_Rogue;§YUnderhanded Rogue§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Charismatic_Negotiator;§YCharismatic Negotiator§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Grey_Eminence;§YGrey Eminence§!;;;;;;;;;x
#Martial
MTA_AIReason_Modifier_FROMFROM_Edu_Misguided_Warrior;§YMisguided Warrior§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Tough_Soldier;§YTough Soldier§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Skilled_Tactician;§YSkilled Tactician§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Brilliant_Strategist;§YBrilliant Strategist§!;;;;;;;;;x
#Stewardship
MTA_AIReason_Modifier_FROMFROM_Edu_Indulgent_Wastrel;§YIndulgent Wastrel§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Thrifty_Clerk;§YThrifty Clerk§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Fortune_Builder;§YFortune Builder§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Midas_Touched;§YMidas Touched§!;;;;;;;;;x
#Intrigue
MTA_AIReason_Modifier_FROMFROM_Edu_Amateurish_Plotter;§YAmateurish Plotter§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Flamboyant_Schemer;§YFlamboyant Schemer§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Intricate_Webweaver;§YIntricate Webweaver§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Elusive_Shadow;§YElusive Shadow§!;;;;;;;;;x
#Learning
MTA_AIReason_Modifier_FROMFROM_Edu_Detached_Priest;§YDetached Priest§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Dutiful_Cleric;§YDutiful Cleric§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Scholarly_Theologian;§YScholarly Theologian§!;;;;;;;;;x
MTA_AIReason_Modifier_FROMFROM_Edu_Mastermind_Theologian;§YMastermind Theologian§!;;;;;;;;;x
#Time Enslaved
MTA_AIReason_Modifier_FROMFROM_Years_Enslaved;§YYears Enslaved§!;;;;;;;;;x
