#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x


############Societies############

ipc_patient_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Ypatience§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_kind_likes_gain;The [Root.TopLiege.GetTitle] approves of §Ykindness§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_kind_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Ykindness§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_humble_likes_gain;The [Root.TopLiege.GetTitle] approves of §Yhumility§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_humble_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Yhumility§!: §R$GAIN$§!;;;;;;;;;;;;;x

##sins
ipc_lustful_likes_gain;The [Root.TopLiege.GetTitle] approves of §Ylust§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_lustful_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Ylust§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_gluttonous_likes_gain;The [Root.TopLiege.GetTitle] approves of §Ygluttony§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_gluttonous_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Ygluttony§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_greedy_likes_gain;The [Root.TopLiege.GetTitle] approves of §Ygreed§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_greedy_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Ygreed§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_slothful_likes_gain;The [Root.TopLiege.GetTitle] approves of §Ysloth§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_slothful_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Ysloth§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_wroth_likes_gain;The [Root.TopLiege.GetTitle] approves of §Ywrath§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_wroth_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Ywrath§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_envious_likes_gain;The [Root.TopLiege.GetTitle] approves of §Yenvy§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_envious_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Yenvy§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_proud_likes_gain;The [Root.TopLiege.GetTitle] approves of §Ypride§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_proud_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Ypride§!: §R$GAIN$§!;;;;;;;;;;;;;x

##misc
ipc_ambitious_likes_gain;The [Root.TopLiege.GetTitle] approves of §Yambition§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_ambitious_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Yambition§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_arbitrary_likes_gain;The [Root.TopLiege.GetTitle] approves of §Yarbitrariness§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_arbitrary_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Yarbitrariness§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_brave_likes_gain;The [Root.TopLiege.GetTitle] approves of §Ybraveness§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_brave_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Ybraveness§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_content_likes_gain;The [Root.TopLiege.GetTitle] approves of §Ycontentedness§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_content_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Ycontentedness§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_craven_likes_gain;The [Root.TopLiege.GetTitle] approves of §Ycowardice§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_craven_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Ycowardice§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_cruel_likes_gain;The [Root.TopLiege.GetTitle] approves of §Ycruelty§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_cruel_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Ycruelty§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_cynical_likes_gain;The [Root.TopLiege.GetTitle] approves of §Ycynicism§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_cynical_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Ycynicism§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_deceitful_likes_gain;The [Root.TopLiege.GetTitle] approves of §Ydeceit§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_deceitful_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Ydeceit§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_erudite_likes_gain;The [Root.TopLiege.GetTitle] approves of §Yerudition§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_gregarious_likes_gain;The [Root.TopLiege.GetTitle] approves of §Ygregariousness§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_gregarious_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Ygregariousness§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_honest_likes_gain;The [Root.TopLiege.GetTitle] approves of §Yhonesty§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_honest_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Yhonesty§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_just_likes_gain;The [Root.TopLiege.GetTitle] approves of §Yjustice§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_just_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Yjustice§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_paranoid_likes_gain;The [Root.TopLiege.GetTitle] approves of §Yparanoia§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_paranoid_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Yparanoia§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_shy_likes_gain;The [Root.TopLiege.GetTitle] approves of §Yshyness§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_shy_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Yshyness§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_stubborn_likes_gain;The [Root.TopLiege.GetTitle] approves of §Ystubbornness§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_trusting_likes_gain;The [Root.TopLiege.GetTitle] approves of §Ytrust§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_trusting_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Ytrust§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_zealous_likes_gain;The [Root.TopLiege.GetTitle] approves of §Yzeal§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_zealous_dislikes_gain;The [Root.TopLiege.GetTitle] disapproves of §Yzeal§!: §R$GAIN$§!;;;;;;;;;;;;;x


ipc_theological_school_likes_gain;The [Root.TopLiege.GetTitle] follows the same §Ytheological school§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_theological_school_dislikes_gain;The [Root.TopLiege.GetTitle] follows an opposing §Ytheological school§!: §R$GAIN$§!;;;;;;;;;;;;;x

##christian stuff
ipc_pilgrim_likes_gain;The [Root.TopLiege.GetTitle] is also a §Ypilgrim§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_crowned_by_pope_gain;[Root.GetFirstName] has been §Ycrowned by the Pope§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_crowned_by_myself_gain;[Root.GetFirstName] has §Ycrowned [Root.GetHerselfHimself]§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_baptized_gain;[Root.GetFirstName] has been §Ybaptized by a notable priest§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_baptized_by_pope_gain;[Root.GetFirstName] has been §Ybaptized by the Pope§!: §G+$GAIN$§!;;;;;;;;;;;;;x

ipc_messalian_master_gain;Has achieved §YPerfection§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_perfecti_gain;Perfecti: §G+$GAIN$§!;;;;;;;;;;;;;x


##muslim stuff
ipc_decadent_dislikes_gain;[Root.GetFirstName] leads a §Ydecadent life§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_faqih_likes_gain;Is a §Ylearned faqih§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_hafiz_likes_gain;Has §Ymemorized the Quran§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_hajjaj_likes_gain;The [Root.TopLiege.GetTitle] is also a §Yhajjaj§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_mirza_likes_gain;Is a §Ymirza§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_sayyid_likes_gain;Is a §Ysayyid§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_decadence_gain;§YDecadent§! Dynasty: §R$GAIN$§!;;;;;;;;;;;;;x

ipc_hrufi_diwan_gain;Diwan Poet: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_hurufi_mystic_a_gain;Sufi Initiate: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_hurufi_mystic_b_gain;Sufi Adept: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_hurufi_mystic_c_gain;Sufi Master: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_kharijite_kafir_gain;Kafir: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_koasasa_gain;Believed to be the reincarnation of a §Ydivine being§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_yazidi_pilgrim_gain;[yazidi.GetName] Pilgrim: §G+$GAIN$§!;;;;;;;;;;;;;x

##zoroastrian
ipc_saoshyant_likes_gain;Is the §YSaoshyant§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_saoshyant_descendant_likes_gain;Is a §Ydescendant of the Saoshyant§!: §G+$GAIN$§!;;;;;;;;;;;;;x



##indian stuff
ipc_indian_pilgrim_likes_gain;The [Root.TopLiege.GetTitle] is also a §Ypilgrim§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_indian_caste_likes_gain;[Root.GetFirstName] belongs to the same §Ycaste§! as the [Root.TopLiege.GetTitle]: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_indian_caste_dislikes_gain;[Root.GetFirstName] belongs to a different §Ycaste§! than the [Root.TopLiege.GetTitle]: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_indian_branch_likes_gain;[Root.GetFirstName] follows the same §Yreligious branch§! as the [Root.TopLiege.GetTitle]: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_indian_branch_dislikes_gain;[Root.GetFirstName] follows a different §Yreligious branch§! to the [Root.TopLiege.GetTitle]: §R$GAIN$§!;;;;;;;;;;;;;x


##pagans
ipc_berserker_likes_gain;Is a §Ymad berserker§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_shieldmaiden_likes_gain;Is a §Yshieldmaiden§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_zodiac_likes_gain;[Root.GetFirstName] and the [Root.TopLiege.GetTitle]'s §Yzodiac signs§! are compatible: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_zodiac_dislikes_gain;[Root.GetFirstName] and the [Root.TopLiege.GetTitle]'s §Yzodiac signs§! are incompatible: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_bloodthirsty_gods_1_likes_gain;Is a §Yhaemophiliac§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_bloodthirsty_gods_2_likes_gain;Is a §Yhaemophant§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_bloodthirsty_gods_3_likes_gain;Is a §Yhaemoarch§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_bloodthirsty_gods_dislikes_gain;Is a §Ybloodthirsty maniac§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_pagan_branch_likes_gain;[Root.GetFirstName] follows the same §Yreligious branch§! as the [Root.TopLiege.GetTitle]: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_pagan_branch_dislikes_gain;[Root.GetFirstName] follows a different §Yreligious branch§! to the [Root.TopLiege.GetTitle]: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_raiding_1_likes_gain;Is a §Yraider§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_raiding_2_likes_gain;Is a renowned §Yraider§!: §G+$GAIN$§!;;;;;;;;;;;;;x
ipc_raiding_3_likes_gain;Is a legendary §Yraider§!: §G+$GAIN$§!;;;;;;;;;;;;;x



##crusader traits
ipc_crusader_likes_gain;[Root.GetFirstName] is a veteran of a §Y[Root.Religion.GetCrusadeName]§!: §R$GAIN$§!;;;;;;;;;;;;;x


##misc
ipc_bad_priest_dislikes_gain;[Root.GetFirstName] is a §Ywicked priest§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_kow_tow_dislikes_gain;[Root.GetFirstName] has §Ypaid tribute to a foreign emperor§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_kinslayer_dislikes_gain;[Root.GetFirstName] is a §Yvile kinslayer§!: §R$GAIN$§!;;;;;;;;;;;;;x
ipc_excommunicated_dislikes_gain;[Root.GetFirstName] has been §Yexcommunicated§!: §R$GAIN$§!;;;;;;;;;;;;;x




ipc_purple_born_gain;Has been §Yborn in the Purple§!: §G+$GAIN$§!;;;;;;;;;;;;;x



############Powers and Abilities############

ipc_donate_to_court_power_power_desc;Enables the decision to donate money in exchange for §Y[Root.Society.GetCurrency]§!. Becomes less efficient in higher ranks.;;;;;;;;;;;;;x
ipc_visit_imperial_capital_power_power_desc;Enables the decision to visit the Imperial Capital. The different activities and events available there depend on the Imperial Buildings already built.;;;;;;;;;;;;;x

ipc_introduce_child_power_power_desc;Enables §Gright-clicking§! the portraits of your children to make them join the Imperial Court, bypassing some of the usual requirements.;;;;;;;;;;;;;x
ipc_hereditary_viceroyalty_power_power_desc;Enables the decision to turn a duchy viceroyalty into a hereditary duchy if the society's influence is high enough.;;;;;;;;;;;;;x

ipc_gain_favor_power_power_desc;Enables §Gright-clicking§! the portraits of society members of lower rank to force them to owe you a favor.;;;;;;;;;;;;;x
ipc_choose_imperial_focus_power_power_desc;Enables the decision to obtain one of three lifestyle traits unique to the society.;;;;;;;;;;;;;x
imperial_office_power_tooltip;Able to hold one of four unique §MImperial Offices§! granted by the Imperial Court's leader which allow the holder to issue special missions to lower ranks and give access to a unique power. Office specific details are found in the associated character modifier located on the office holder.;;;;;;;;;;;;;x

ipc_relinquish_titles_power_power_desc;Enables §Gright-clicking§! the portraits of direct vassals in order ro make them relinquish all non-de jure titles. Titles will be reassigned in the following manner.\n  §Y*§! §YKingdoms:§! Will be given to a non-viceroy direct vassal of the §Y[Root.TopLiege.GetTitle]§! that owns de jure land within the §YKingdom§!. If no applicable vassal exists, the §YKingdom§! will revert to the §Y[Root.TopLiege.GetTitle]§!.\n  §Y*§! §YDuchies:§!Will be given to a Count rank vassal that owns dejure land within the §YDuchy§!.\n  §Y*§! §YCounties:§!Will be distributed to new vassals.\n  §Y*§! All vassals will then be transferred to their de jure lieges if they exist, otherwise they will become direct vassals of the §Y[Root.TopLiege.GetTitle]§!.;;;;;;;;;;;;;x


############Landed Titles############
d_imperial_guard_christian_1;The Imperial Guard;;;;;;;;;;;;;x
d_imperial_guard_christian_1_adj;Imperial;;;;;;;;;;;;;x
d_imperial_guard_christian_2;The Imperial Guard;;;;;;;;;;;;;x
d_imperial_guard_christian_2_adj;Imperial;;;;;;;;;;;;;x
d_imperial_guard_christian_3;The Imperial Guard;;;;;;;;;;;;;x
d_imperial_guard_christian_3_adj;Imperial;;;;;;;;;;;;;x
imperial_guard_christian_male;Imperial Captain;;;;;;;;;;;;;x
imperial_guard_christian_female;Imperial Captain;;;;;;;;;;;;;x
imperial_guard_christian_foa;My Imperial Captain;;;;;;;;;;;;;x


d_imperial_guard_byzantine;The Spatharios Guard;;;;;;;;;;;;;x
d_imperial_guard_byzantine_adj;Spatharian;;;;;;;;;;;;;x
imperial_guard_byzantine_male;Protospatharios;;;;;;;;;;;;;x
imperial_guard_byzantine_female;Protospatharios;;;;;;;;;;;;;x
imperial_guard_byzantine_foa;Protospatharios;;;;;;;;;;;;;x



############Minor Titles############
not_recently_granted_imperial_office_tooltip;Has NOT been recently granted an Imperial Office;;;;;;;;;;;;;x
imperial_office_revoke_tooltip;§RImperial Offices can only be revoked by targeted decision§!;;;;;;;;;;;;;x

#regent
title_imperial_court_regent_christian;§MMaster of Offices§!;;;;;;;;;;;;;x
title_imperial_court_regent_christian_desc;The [This.TopLiege.GetTitle]'s personal representative at the Imperial Court. The holder of this Imperial Office §Rwill immediately become the leader of the Imperial Court in place of the [This.TopLiege.GetTitle]§! until dismissed.;;;;;;;;;;;;;x
title_imperial_court_regent_muslim;§M'Amid al-Dawla§!;;;;;;;;;;;;;x
title_imperial_court_regent_muslim_desc;The [This.TopLiege.GetTitle]'s personal representative at the Imperial Court. The holder of this Imperial Office §Rwill immediately become the leader of the Imperial Court in place of the [This.TopLiege.GetTitle]§! until dismissed.;;;;;;;;;;;;;x
title_imperial_court_regent_pagan;§MEmperor's Voice§!;;;;;;;;;;;;;x
title_imperial_court_regent_pagan_desc;The [This.TopLiege.GetTitle]'s personal representative at the Imperial Court. The holder of this Imperial Office §Rwill immediately become the leader of the Imperial Court in place of the [This.TopLiege.GetTitle]§! until dismissed.;;;;;;;;;;;;;x
title_imperial_court_regent_eastern;§MPeshwa§!;;;;;;;;;;;;;x
title_imperial_court_regent_eastern_desc;The [This.TopLiege.GetTitle]'s personal representative at the Imperial Court. The holder of this Imperial Office §Rwill immediately become the leader of the Imperial Court in place of the [This.TopLiege.GetTitle]§! until dismissed.;;;;;;;;;;;;;x
title_imperial_court_regent_byzantine;§MNobelissimos§!;;;;;;;;;;;;;x
title_imperial_court_regent_byzantine_desc;Originally a title given to close relatives of the [This.TopLiege.GetTitle] meaning "most noble". The holder of this Imperial Office §Rwill immediately become the leader of the Imperial Court in place of the [This.TopLiege.GetTitle]§! until dismissed.;;;;;;;;;;;;;x
title_imperial_court_regent_hre;§MHofmeister§!;;;;;;;;;;;;;x
title_imperial_court_regent_hre_desc;The [This.TopLiege.GetTitle]'s personal representative at the Imperial Court. The holder of this Imperial Office §Rwill immediately become the leader of the Imperial Court in place of the [This.TopLiege.GetTitle]§! until dismissed.;;;;;;;;;;;;;x
title_imperial_court_regent_roman;§MMagister Officiorum§!;;;;;;;;;;;;;x
title_imperial_court_regent_roman_desc;One of the most senior administrative officials in the Roman Empire. The holder of this Imperial Office §Rwill immediately become the leader of the Imperial Court in place of the [This.TopLiege.GetTitle]§! until dismissed.;;;;;;;;;;;;;x
imperial_regent_assign_no_revolt;The previous [Root.GetImperialRegentAssignableOffice] is NOT revolting against the empire;;;;;;;;;;;;;x


##female variants and culture variants dont work
#title_imperial_court_regent_pagan_female;Blood Sister;;;;;;;;;;;;;x
#title_imperial_court_regent_eastern_chinese;Imperial Counselor;;;;;;;;;;;;;x
#title_imperial_court_regent_hre_female;Erzherzogin;;;;;;;;;;;;;x

#seneschal
title_imperial_court_seneschal_christian;§MLord High Treasurer§!;;;;;;;;;;;;;x
title_imperial_court_seneschal_christian_desc;The Lord High Treasurer is the chief financial official of the Imperial Court,responsible for overseeing taxation and infrastructure in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_seneschal_muslim;§MMaster of Coin§!;;;;;;;;;;;;;x
title_imperial_court_seneschal_muslim_desc;The Master of Coin is the chief financial official of the Imperial Court,responsible for overseeing taxation and infrastructure in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_seneschal_pagan;§MEmperor's Hand§!;;;;;;;;;;;;;x
title_imperial_court_seneschal_pagan_desc;The Emperor's Hand is the chief financial official of the Imperial Court,responsible for overseeing taxation and infrastructure in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_seneschal_eastern;§MMajumdar§!;;;;;;;;;;;;;x
title_imperial_court_seneschal_eastern_desc;The Majumdar is the chief financial official of the Imperial Court,responsible for overseeing taxation and infrastructure in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_seneschal_byzantine;§MProtonotarios§!;;;;;;;;;;;;;x
title_imperial_court_seneschal_byzantine_desc;The Imperial secretary in various government ministries of the Byzantine Empire. The Protonotarios is the chief financial official of the Imperial Court,responsible for overseeing taxation and infrastructure in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_seneschal_hre;§MErzschatzmeister§!;;;;;;;;;;;;;x
title_imperial_court_seneschal_hre_desc;The Erschatzmeister is the chief financial official of the Holy Roman Empire,responsible for overseeing taxation and infrastructure in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_seneschal_roman;§MPraetor§!;;;;;;;;;;;;;x
title_imperial_court_seneschal_roman_desc;The Praetor is the chief financial magistrate of the Roman Empire,responsible for overseeing taxation and infrastructure in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
imperial_seneschal_assign_no_revolt;The previous [Root.GetImperialSeneschalAssignableOffice] is NOT revolting against the empire;;;;;;;;;;;;;x


#marshal
title_imperial_court_marshal_christian;§MLord Constable§!;;;;;;;;;;;;;x
title_imperial_court_marshal_christian_desc;The most senior general in the Imperial Court, the Lord Constable is responsible for managing and maintaining the empire's armies in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_marshal_muslim;§MAmir al-umara§!;;;;;;;;;;;;;x
title_imperial_court_marshal_muslim_desc;The most senior general in the Imperial Court, the Amir al-umara is responsible for managing and maintaining the empire's armies in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_marshal_pagan;§MEmperor's Wrath§!;;;;;;;;;;;;;x
title_imperial_court_marshal_pagan_desc;The most senior general in the Imperial Court, the Emperor's Wrath is responsible for managing and maintaining the empire's armies in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_marshal_eastern;§MSenapati§!;;;;;;;;;;;;;x
title_imperial_court_marshal_eastern_desc;The most senior general in the Imperial Court, the Senapati is responsible for managing and maintaining the empire's armies in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_marshal_byzantine;§MStratelates§!;;;;;;;;;;;;;x
title_imperial_court_marshal_byzantine_desc;The most senior general in the Imperial Court, the Stratelates is responsible for managing and maintaining the empire's armies in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_marshal_hre;§MErzkommandant§!;;;;;;;;;;;;;x
title_imperial_court_marshal_hre_desc;The most senior general of the Holy Roman Empire, the Erzkommandant is responsible for managing and maintaining the realm's armies in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_marshal_roman;§MMagister Militum§!;;;;;;;;;;;;;x
title_imperial_court_marshal_roman_desc;The highest level of military command that can be obtained in the Roman Empire. The Magister Militum is responsible for managing and maintaining the realm's armies in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
imperial_marshal_assign_no_revolt;The previous [Root.GetImperialMarshalAssignableOffice] is NOT revolting against the empire;;;;;;;;;;;;;x


#lawkeeper
##tried for localising the office character modifier, so it localises properly for other realms
title_imperial_court_lawkeeper_fallback;§MImperial Lawkeeper§!;;;;;;;;;;;;;x

title_imperial_court_lawkeeper_christian;§MLord Speaker§!;;;;;;;;;;;;;x
title_imperial_court_lawkeeper_christian_desc;The chief official in charge of keeping the peace in the empire. The Lord Speaker is largely responsible for the realm's political stability in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_lawkeeper_muslim;§MHakeem§!;;;;;;;;;;;;;x
title_imperial_court_lawkeeper_muslim_desc;The chief official in charge of keeping the peace in the empire. The Hakeem is largely responsible for the realm's political stability in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_lawkeeper_pagan;§MEmperor's Will§!;;;;;;;;;;;;;x
title_imperial_court_lawkeeper_pagan_desc;The chief official in charge of keeping the peace in the empire. The Emperor's Will is largely responsible for the realm's political stability in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_lawkeeper_eastern;§MNyayadhish§!;;;;;;;;;;;;;x
title_imperial_court_lawkeeper_eastern_desc;The chief official in charge of keeping the peace in the empire. The Nyayadhish is largely responsible for the realm's political stability in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_lawkeeper_byzantine;§MProtasekretis§!;;;;;;;;;;;;;x
title_imperial_court_lawkeeper_byzantine_desc;The First Secretary of the Byzantine Empire who serves as the head of the chancery. The Protasekretis is largely responsible for the realm's political stability in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_lawkeeper_hre;§MKaiserlicher Hofpfalzgraf§!;;;;;;;;;;;;;x
title_imperial_court_lawkeeper_hre_desc;The Imperial Count Palatine is the official in charge of legal matters in the Holy Roman Empire. The Kaiserlicher Hofpfalzgraf is largely responsible for the realm's political stability in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_lawkeeper_roman;§MQuaestor Sacri Palatii§!;;;;;;;;;;;;;x
title_imperial_court_lawkeeper_roman_desc;The primary legal adviser to the [Root.TopLiege.GetTitle]. The Quaestor Sacri Palatii is largely responsible for the realm's political stability in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
imperial_lawkeeper_assign_no_revolt;The previous [Root.GetImperialLawkeeperAssignableOffice] is NOT revolting against the empire;;;;;;;;;;;;;x


#spymaster
title_imperial_court_spymaster_christian;§MGrand Inquisitor§!;;;;;;;;;;;;;x
title_imperial_court_spymaster_christian_desc;The official in charge of the realm's secret police with far-reaching powers to enforce religious and social orthodoxy among the populace in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_spymaster_muslim;§MChief Investigator§!;;;;;;;;;;;;;x
title_imperial_court_spymaster_muslim_desc;The official in charge of the realm's secret police with far-reaching powers to enforce religious and social orthodoxy among the populace in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_spymaster_pagan;§MEmperor's Eyes§!;;;;;;;;;;;;;x
title_imperial_court_spymaster_pagan_desc;The official in charge of the realm's secret police with far-reaching powers to enforce religious and social orthodoxy among the populace in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_spymaster_eastern;§MSamant§!;;;;;;;;;;;;;x
title_imperial_court_spymaster_eastern_desc;The official in charge of the realm's secret police with far-reaching powers to enforce religious and social orthodoxy among the populace in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_spymaster_byzantine;§MSilentiarius§!;;;;;;;;;;;;;x
title_imperial_court_spymaster_byzantine_desc;The official in charge of the realm's secret police with far-reaching powers to enforce religious and social orthodoxy among the populace in the name of the [Root.TopLiege.GetTitle].;;;;;;;;;;;;;x
title_imperial_court_spymaster_hre;§MSpionagemeister§!;;;;;;;;;;;;;x
