#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x


####tooltip infos


EVTDESCipcm.076;To [Root.GetFullName],\n\nYou dare to revolt against the [From.TopLiege.GetTitle]? This treason will not be forgotten.\nMay [From.Religion.GetHighGodName] curse your name!\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x
EVTDESDipcm.076;To [Root.GetFullName],\n\nI am pleased to see that you have joined us in our cause. Only together can we overthrow this tyrant!\nMay [From.Religion.GetHighGodName] guide us!\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x
EVTOPTAipcm.076;I see...;;;;;;;;;;;;;x
EVTTOOLTIPAipcm.076;§RYou will no longer be§! [From.GetImperialSpymasterAssignableOffice] §Rand will lose all powers associated with the office§!;;;;;;;;;;;;;x
EVTOPTBipcm.076;Oh well.;;;;;;;;;;;;;x
EVTOPTCipcm.076;Down with the [From.TopLiege.GetTitle]!;;;;;;;;;;;;;x
EVTOPTDipcm.076;To victory!;;;;;;;;;;;;;x
EVTDESAipcm.077;[Root.GetImperialSpymasterAssignableOffice] [From.GetFirstName] is no longer a member of the Imperial Court and thus can no longer hold an Imperial Office.;;;;;;;;;;;;;x
EVTOPTAipcm.077;I see...;;;;;;;;;;;;;x
EVTTOOLTIPAipcm.077;You will once again have full control over the [Root.GetImperialSpymasterAssignableOffice]'s powers;;;;;;;;;;;;;x


###misc
EVTDESAipcm.084;Leaving the Imperial Court without effective leadership would surely lead the realm to ruin. Perhaps I should appoint a [Root.GetImperialRegentAssignableOffice] first.;;;;;;;;;;;;;x
EVTOPTAipcm.084;Ok;;;;;;;;;;;;;x
EVTTOOLTIPAipcm.084;This can be done by assigning the [Root.GetImperialRegentAssignableOffice] minor title;;;;;;;;;;;;;x

EVTDESAipcm.091;The traitorous [Root.GetImperialRegentAssignableOffice] has been dealt with, and I am once again faced with the decision on how to govern my court.;;;;;;;;;;;;;x
EVTOPTAipcm.091;I shall take direct control;;;;;;;;;;;;;x
EVTOPTBipcm.091;Award the Imperial Office of [Root.GetImperialRegentAssignableOffice] to [Root.GetNewImperialRegent];;;;;;;;;;;;;x

#############Formation Events#################

EVTDESAipcf.000;I have decided to institute an imperial court system in [Root.PrimaryTitle.GetName]. This will confer various benefits to me, including increased vassal control and realm management. Yet there are also increased risks of vassals increasing their power through privileges that I would have to eventually grant. the Imperial Court's influence must be kept in check.;;;;;;;;;;;;;x
EVTOPTAipcf.000;For the glory of [Root.PrimaryTitle.GetName].;;;;;;;;;;;;;x
EVTOPTBipcf.000;Perhaps now is not the best time after all.;;;;;;;;;;;;;x
EVTTOOLTIPAipcf.000;You will take direct control of the Imperial Court. New Honorary Titles are available.;;;;;;;;;;;;;x
EVTDESAipcf.001;Today is a momentous day! [From.GetTitledName] has instituted an Imperial Court system. The realm now has access to deeper politics and intrigue. The power of vassals and [From.GetTitle] will be shifting endlessly.;;;;;;;;;;;;;x
EVTOPTAipcf.001;I will join immediately!;;;;;;;;;;;;;x
EVTOPTBipcf.001;Interesting...;;;;;;;;;;;;;x
EVTDESAipcf.002;I have decided to formalise the structure of the Imperial Court of Constantinople. This will confer various benefits to me, including increased vassal control and realm management. Yet there are also increased risks of vassals increasing their power through privileges that I would have to eventually grant. the Imperial Court's influence must be kept in check.;;;;;;;;;;;;;x
EVTOPTAipcf.002;Basileía tôn ouranôn.;;;;;;;;;;;;;x
EVTTOOLTIPAipcf.002;You will take direct control of the Imperial Court. New Honorary Titles are available;;;;;;;;;;;;;x
EVTOPTBipcf.002;Perhaps now is not the best time after all.;;;;;;;;;;;;;x
EVTDESAipcf.003;Today is a momentous day! [From.GetTitledName] has instituted an Imperial Court system. The realm now has access to deeper politics and intrigue. The power of vassals and [From.GetTitle] will be shifting endlessly.;;;;;;;;;;;;;x
EVTOPTAipcf.003;I will join immediately.;;;;;;;;;;;;;x
EVTOPTBipcf.003;Interesting...;;;;;;;;;;;;;x
EVTDESAipcf.004;I have decided to establish the Imperial Court of the Holy Roman Empire. This will confer various benefits to me, including increased vassal control and realm management. Yet there are also increased risks of vassals increasing their power through privileges that I would have to eventually grant. the Imperial Court's influence must be kept in check.;;;;;;;;;;;;;x
EVTOPTAipcf.004;Gloria Sacrum Romanum Imperium.;;;;;;;;;;;;;x
EVTTOOLTIPAipcf.004;You will take direct control of the Imperial Court. New Honorary Titles are available.;;;;;;;;;;;;;x
EVTOPTBipcf.004;Perhaps now is not the best time after all.;;;;;;;;;;;;;x
EVTDESAipcf.005;Today is a momentous day! [From.GetTitledName] has instituted an Imperial Court system. The realm now has access to deeper politics and intrigue. The power of vassals and [From.GetTitle] will be shifting endlessly.;;;;;;;;;;;;;x
EVTOPTAipcf.005;I will join immediately.;;;;;;;;;;;;;x
EVTOPTBipcf.005;Interesting...;;;;;;;;;;;;;x
EVTDESAipcf.006;I have decided to institute a new court structure in the capital. This will confer various benefits to me, including increased vassal control and realm management. Yet there are also increased risks of vassals increasing their power through privileges that I would have to eventually grant. The Imperial Court's influence must be kept in check.;;;;;;;;;;;;;x
EVTOPTAipcf.006;Mashallah!;;;;;;;;;;;;;x
EVTTOOLTIPAipcf.006;You will take direct control of the Imperial Court. New Honorary Titles are available;;;;;;;;;;;;;x
EVTOPTBipcf.006;Perhaps now is not the best time after all.;;;;;;;;;;;;;x
EVTDESAipcf.007;Today is a momentous day! [From.GetTitledName] has instituted an Imperial Court system. The realm now has access to deeper politics and intrigue. The power of vassals and [From.GetTitle] will be shifting endlessly.;;;;;;;;;;;;;x
EVTOPTAipcf.007;I will join immediately.;;;;;;;;;;;;;x
EVTOPTBipcf.007;Interesting...;;;;;;;;;;;;;x
EVTDESAipcf.008;I have decided to formalise the structure of the Imperial Court of the Roman Empire. This will confer various benefits to me, including increased vassal control and realm management. Yet there are also increased risks of vassals increasing their power through privileges that I would have to eventually grant. the Imperial Court's influence must be kept in check.;;;;;;;;;;;;;x
EVTOPTAipcf.008;Roma Invicta!;;;;;;;;;;;;;x
EVTTOOLTIPAipcf.008;You will take direct control of the Imperial Court. New Honorary Titles are available.;;;;;;;;;;;;;x
EVTOPTBipcf.008;Perhaps now is not the best time after all.;;;;;;;;;;;;;x
EVTDESAipcf.009;Today is a momentous day! [From.GetTitledName] has instituted an Imperial Court system. The realm now has access to deeper politics and intrigue. The power of vassals and [From.GetTitle] will be shifting endlessly.;;;;;;;;;;;;;x
EVTOPTAipcf.009;I will join immediately.;;;;;;;;;;;;;x
EVTOPTBipcf.009;Interesting...;;;;;;;;;;;;;x

EVTDESAipcf.019;After greatly reducing the Imperial Court's power, [From.GetTitledName] has completely dismantled the imperial bureaucracy. All members have no choice but to accept.;;;;;;;;;;;;;x
EVTOPTAipcf.019;Damn [From.GetHerHim]!;;;;;;;;;;;;;x
EVTOPTBipcf.019;Interesting...;;;;;;;;;;;;;x




#############Regular Events#################



####Joining and Ranking
EVTDESAipc.022;Greetings [Root.GetBestName],\nI welcome you to the Imperial Court. May [From.GetHighGodName] grant you wisdom as you [From.GetCourtWelcomeLetter].\nSigned\n[From.GetTitledName];;;;;;;;;;;;;x
imperial_welcome_letter_emperor;govern in my name;;;;;;;;;;;;;x
imperial_welcome_letter_regent;govern in [This.TopLiege.GetTitledName]'s name;;;;;;;;;;;;;x
EVTOPTAipc.022;It is my honor to serve.;;;;;;;;;;;;;x


EVTDESAipc.025;Honored [Root.GetFirstName],\n\nI hereby grant you permission to advance to the next rank in court.\n\nSigned,\n[From.GetTitledName];;;;;;;;;;x
EVTOPTAipc.025;It is my privilege.;;;;;;;;;;;;;x
EVTDESAipc.027;Honored [From.GetImperialGrandmaster],\nI humbly request that you grant me the privilege of ascending to the next rank in court so that I may better serve you.\n\nSigned,\n[From.GetBestName];;;;;;;;;;x
EVTOPTAipc.027;Approve;;;;;;;;;;;;;x
EVTTOOLTIPAipc.027;[From.GetBestName] will advance to the next rank;;;;;;;;;;;;;x
EVTOPTBipc.027;Deny;;;;;;;;;;;;;x
EVTTOOLTIPBipc.027;[From.GetBestName] will remain in [From.GetHerHis] current rank;;;;;;;;;;;;;x
EVTDESAipc.028;To the honored [Root.GetTitledName],\nI approve your request. You may ascend to the next rank.\n\nSigned,\n[Root.GetImperialGrandmaster] [From.GetFirstName];;;;;;;;;;;;;x
EVTDESBipc.028;[Root.GetTitledName],\nYour request has been denied. You will need to work harder to earn my favor.\n\nSigned,\n[Root.GetImperialGrandmaster] [From.GetFirstName];;;;;;;;;;;;;x
EVTOPTAipc.028;Excellent.;;;;;;;;;;;;;x
EVTOPTBipc.028;Damn [From.GetHerHim]!;;;;;;;;;;;;;x


#####Decision/Power Events
EVTDESAipc.100;It's not often I find myself with some free time, and where better to spend it than in [imperial_capital.GetName]? I will start making the neccessary preparations and gather a few men to serve as my bodyguards for the journey.;;;;;;;;;;;;;x
EVTOPTAipc.100;Onwards, to [imperial_capital.GetName]!;;;;;;;;;;;;;x
EVTOPTBipc.100;Perhaps not.;;;;;;;;;;;;;x
EVTDESAipc.101;[imperial_capital.GetName] has fallen, and the enemy is quickly occupying what remains. Time is short and I must flee before I am captured!;;;;;;;;;;;;;;x
EVTOPTAipc.101;Civilization weeps for this loss.;;;;;;;;;;;;;;x
EVTDESAipc.102;The gates of [imperial_capital.GetName] finally stand before me. The guards stand silent as they watch the waves of travelers entering and leaving the magnificent city. The day is young, so I have plenty of time to enjoy myself.;;;;;;;;;;;;;x
EVTOPTAipc.102;Let's see what the market has to offer.;;;;;;;;;;;;;x
EVTOPTBipc.102;I'd like to see the barracks and drill grounds.;;;;;;;;;;;;;x
EVTOPTCipc.102;I'll see where the road takes me.;;;;;;;;;;;;;x
EVTDESAipc.103;The marketplace is filled with people hailing from all over [Root.TopLiege.PrimaryTitle.GetName]. I walk among the numerous traders and craftsmen until a stall manages to catch my eye.;;;;;;;;;;;;;;x 
EVTOPTAipc.103;These look nice.;;;;;;;;;;;;;x
EVTOPTBipc.103;This would make a fine gift for [Root.Spouse.GetFirstName].;;;;;;;;;;;;;x
EVTOPTCipc.103;Perhaps I should get something for one of my children.;;;;;;;;;;;;;x
EVTOPTDipc.103;I'd rather keep my money.;;;;;;;;;;;;;x
EVTDESAipc.104;I've made my way to the drill grounds of [imperial_capital.GetName]. Here the [Root.TopLiege.GetTitle]'s soldiers train and prepare themselves for the coming wars.;;;;;;;;;;;;;x
EVTOPTAipc.104;I should practice my sword arm.;;;;;;;;;;;;;x
EVTOPTBipc.104;I'll watch as the soldiers train.;;;;;;;;;;;;;x
EVTOPTCipc.104;[commander_to_train.GetBestName] could improve his fighting skills.;;;;;;;;;;;;;x
EVTOPTDipc.104;The might of [Root.TopLiege.PrimaryTitle.GetTitle] is truly something to behold.;;;;;;;;;;;;;x
EVTDESAipc.105;The day drags on. I wonder what I should do next?;;;;;;;;;;;;;x 
EVTOPTAipc.105;I should visit a bathhouse.;;;;;;;;;;;;;x
EVTOPTBipc.105;I think I will visit the library or the council chambers.;;;;;;;;;;;;;x
EVTOPTCipc.105;I'll see where the road takes me.;;;;;;;;;;;;;x
EVTDESAipc.106;It took me a while, but I've finally managed to locate a decent bathhouse. Unlike my private one back home, this one is quite the impressive sight, no doubt to draw in customers in the bustling capital. I undress and slowly submerge myself in the refreshing water.;;;;;;;;;;;;;x
EVTOPTAipc.106;Time to properly care for myself.;;;;;;;;;;;;;x 
EVTOPTBipc.106;That servant is quite the looker...;;;;;;;;;;;;;x 
EVTDESAipc.107;Before me stands [imperial_capital.GetName]'s largest library. A wealth of knowledge lies within its walls. The grand building where the realm's most distinguished citizens congregate is also located just a short walk away. Both locations could probably teach me something worthwhile.;;;;;;;;;;;;;x
EVTOPTAipc.107;Reading is always helpful.;;;;;;;;;;;;;x
EVTOPTBipc.107;Maybe I could meet one of the [Root.TopLiege.GetTitle]'s councillors?;;;;;;;;;;;;;x
EVTOPTCipc.107;Perhaps I could ask a renowned scholar to teach young [child_to_teach.GetFirstName]?;;;;;;;;;;;;;x
EVTOPTDipc.107;Much can be learned from those that came before.;;;;;;;;;;;;;x
EVTDESAipc.108;It is almost evening. I might just be able to do something before I have to return home.;;;;;;;;;;;;;x
EVTOPTAipc.108;I will relax at a local inn.;;;;;;;;;;;;;x
EVTOPTBipc.108;I must visit the Imperial Palace!;;;;;;;;;;;;;x
EVTOPTCipc.108;I'll see where the road takes me.;;;;;;;;;;;;;x
EVTDESAipc.109;After wandering around for a while, I find a quiet inn where I can spend the last few hours of my visit. The inside is filled with various people, some enjoying a simple meal while others socialize and laugh the evening hours away.;;;;;;;;;;;;;x
EVTDESBipc.109;After wandering around for a while, I find a crowded inn where I can spend the last few hours of my visit. I quickly realize that my stay will not be a pleasant one. An argument between a group of young men quickly escalates into a full brawl, and I just happen to be have sat next to them...;;;;;;;;;;;;;x
EVTOPTAipc.109;Time to make merry!;;;;;;;;;;;;;x
EVTOPTBipc.109;A meal is all I seek.;;;;;;;;;;;;;x
EVTOPTCipc.109;Oh no...;;;;;;;;;;;;;x
EVTDESAipc.110;I have arrived at the wondrous home of the [Root.TopLiege.GetTitle] and the true centre of the realm. Despite the late hour, the Imperial Palace is bustling with activity, although it seems that [Root.TopLiege.GetTitledName] is not currently in [imperial_capital.GetName]. This limits my options.;;;;;;;;;;;;;x
EVTDESBipc.110;I have arrived at the wondrous home of the [Root.TopLiege.GetTitle] and the true centre of the realm. Despite the late hour, the Imperial Palace is bustling with activity. [Root.TopLiege.GetTitledName] can be seen hearing the petitions of the countless courtiers assembled in the main hall.;;;;;;;;;;;;;x
EVTOPTAipc.110;That's a shame.;;;;;;;;;;;;;x
EVTOPTBipc.110;A chance to speak with the [Root.TopLiege.GetTitle]!;;;;;;;;;;;;;x
EVTOPTCipc.110;The courtiers speak of some interesting things...;;;;;;;;;;;;;x
EVTOPTDipc.110;I am curious about these foreigners.;;;;;;;;;;;;;x

EVTDESAipc.120;The day is over - and what a day it was! I leave the city and start making my way back home. [imperial_capital.GetName] slowly fades away into the distance.;;;;;;;;;;;;;x
EVTOPTAipc.120;A day well spent.;;;;;;;;;;;;;x


EVTDESAipc.130;[FromFrom.GetBestName] has used [FromFrom.GetHerHis] influence within the Imperial Court to force me into owing [FromFrom.GetHerHim] a favor.;;;;;;;;;;;;;x
EVTDESAipc.131;[FromFrom.GetBestName] has used [FromFrom.GetHerHis] power as [FromFrom.GetImperialLawkeeperAssignableOffice] of [FromFrom.TopLiege.PrimaryTitle.GetName] to force me into leaving all factions.;;;;;;;;;;;;;x
EVTDESAipc.132;[invited_character.GetBestName] stands before me, ready to serve in battle.;;;;;;;;;;;;;x
EVTOPTAipc.132;Make [invited_character.GetHerHim] a commander.;;;;;;;;;;;;;x
EVTDESAipc.133;[FromFrom.GetBestName] has used [FromFrom.GetHerHis] power as [FromFrom.GetImperialSpymasterAssignableOffice] of [FromFrom.TopLiege.PrimaryTitle.GetName] to declare me a traitor!;;;;;;;;;;;;;x
EVTDESAipc.134;For years I have devoted myself to the Imperial Court by taking on many different tasks and responsibilities. It would be prudent to devote myself to one focus in order to benefit both [Root.TopLiege.PrimaryTitle.GetName] and myself.;;;;;;;;;;;;;x
EVTOPTAipc.134;Being an administrator suits me.;;;;;;;;;;;;;x
EVTOPTBipc.134;I must ensure the continued success of my dynasty.;;;;;;;;;;;;;x
EVTOPTCipc.134;I will lead [Root.TopLiege.PrimaryTitle.GetName] to victory in battle!;;;;;;;;;;;;;x
EVTOPTDipc.134;I'm not ready to decide yet.;;;;;;;;;;;;;x

EVTDESAipc.138;To [Root.GetBestName],\n\nI humbly accept your command and will relinquish all my non-de jure lands.\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x
EVTDESBipc.138;To the [GetFromRootInsult] [Root.GetFirstName],\n\nI will not relinquish my titles! You are no longer my liege lord!\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x
EVTOPTAipc.138;A wise choice;;;;;;;;;;;;;x
EVTOPTBipc.138;It's treason then...;;;;;;;;;;;;;x

EVTDESAipc.139;[From.GetBestName] has used [From.GetHerHis] influence to turn [From.GetHerHis] ducal viceroyalty into a hereditary title! If this is not dealt with, other vassals may follow.;;;;;;;;;;;;;x
EVTOPTAipc.139;Curse [From.GetHerHim]!;;;;;;;;;;;;;x

EVTDESAipc.150;You have no power here, false [FromFrom.TopLiege.PrimaryTitle.GetName]! The whole Imperial Court is in agreement that you are unfit to rule [Root.PrimaryTitle.GetTitle] and must be removed. The time has come for you to abdicate in favor of [new_title_holder.GetFullName]! Submit to this demand peacefully or face the consequences.\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x
EVTOPTAipc.150;I guess I have no choice...;;;;;;;;;;;;;x
EVTOPTBipc.150;I AM THE STATE!;;;;;;;;;;;;;x
EVTTOOLTIPBipc.150;Receives a letter with my reply;;;;;;;;;;;;;x
EVTDESAipc.151;Under pressure from the Imperial Court, §Y[From.GetTitledName]§! has agreed to abdicate the throne. Hail our new liege, §Y[new_title_holder.GetFullName]§!!;;;;;;;;;;;;;x
EVTDESAipc.152;Rather than see the realm tear itself apart in a civil war, I have decided to accede to your demand and abdicate the throne. But this treacherous act of blackmail will not be forgotten...\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x
EVTDESAipc.153;Rather than see the realm tear itself apart in a civil war, [From.GetTitledName] has agreed to abdicate [From.GetHerHis] title for the good of the realm. We have chosen [new_title_holder.GetFullName] as our new liege. Your valuable support in this matter will not be forgotten.\n\nSincerely,\n[FromFrom.GetTitledName];;;;;;;;;;;;;x
EVTDESAipc.154;Your shameful attempt at blackmail has failed. No matter how many corrupted souls you have enticed to help carry out your plan I will not give in without a fight.\nI AM THE STATE!\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x
EVTOPTAipc.154;Not yet!;;;;;;;;;;;;;x
EVTDESipc.155;I am humbled by the responsibility you have given me. I accept the title of [new_title_holder.GetTitle] and swear to serve you in every way that I can. I will remember your benevolence.\n\n[new_title_holder.GetTitledName];;;;;;;;;;;;;x
EVTOPTAipc.155;Wonderful;;;;;;;;;;;;;x
EVTDESAipc.156;the Imperial Court, led by [From.GetBestName] have won the war and have chosen me as successor to the title of [Root.GetTitle]. I am expected to show generosity towards anyone who helped me ascend to the throne.;;;;;;;;;;;;;x
EVTOPTAipc.156;I am honored;;;;;;;;;;;;;x

EVTDESAipc.200;A messenger has arrived from [imperial_capital.GetName]. He bows before you and unfurls his scroll which bares the [From.GetTitle]'s personal seal.\n"By order of [From.GetTitledName], [From.GetTitle] of [From.PrimaryTitle.GetName] and all [From.Culture.GetName]s. All vassal lords and ladies of the Imperial Court must contribute a quarter of their capital's levies to the Imperial Army. Failure to do so will be seen as treason, and will be dealt with accordingly. Signed, [From.GetBestName]."\nThe [From.GetTitle]'s men are already outside, rounding up the new recruits.;;;;;;;;;;;;;x
EVTOPTAipc.200;I...see...;;;;;;;;;;;;;x
EVTOPTBipc.200;I will gladly comply.;;;;;;;;;;;;;x

EVTDESAipc.302;While attending a small gathering with my fellow courtiers, [From.GetTitledFirstName] starts throwing veiled insults my way. At first they go unnoticed by the others, but soon everyone in attendance pick up on them. An awkward silence fills the room. They seem to be awaiting my response.;;;;;;;;;;;;;x
EVTOPTAipc.302;Your mother was a hamster!;;;;;;;;;;;;;x
EVTOPTBipc.302;Your father smelt of elderberries!;;;;;;;;;;;;;x
EVTOPTCipc.302;I will not lower myself to [FromFrom.GetHerHis] level.;;;;;;;;;;;;;x
EVTDESAipc.303;While attending a small gathering of courtiers, I started poking fun at [From.GetTitledFirstName]. Unfortunately [From.GetSheHe] did not take kindly to this taunting. [From.GetSheHeCap] yells at me "Your mother was a hamster!".;;;;;;;;;;;;;x
EVTDESBipc.303;While attending a small gathering of courtiers, I started poking fun at [From.GetTitledFirstName]. Unfortunately [From.GetSheHe] did not take kindly to this taunting. [From.GetSheHeCap] yells at me "Your father smelt of elderberries!".;;;;;;;;;;;;;x
EVTOPTAipc.303;You fiend!;;;;;;;;;;;;;x
EVTDESAipc.304;Being a member of the court bureaucracy isn't easy. A mountain of paperwork waits on my desk and my [Root.job_chancellor.GetJobTitle] keeps bringing me more.;;;;;;;;;;;;;x
EVTOPTAipc.304;Time to get to work.;;;;;;;;;;;;;x
EVTOPTBipc.304;Maybe later.;;;;;;;;;;;;;x
EVTDESAipc.305;Lately I have been finding it harder to focus on my duties because of my health. Many of my courtiers and family members say that I should be resting instead of working.;;;;;;;;;;;;;x
EVTOPTAipc.305;I will heed their advice.;;;;;;;;;;;;;x
EVTOPTBipc.305;The realm does not rest, and neither will I!;;;;;;;;;;;;;x
EVTDESAipc.307;[From.GetBestName] has invited me over for a small private feast. I polish off a plate of delicious delicacies, only for [From.GetFirstName] to hand me a plate piled high with even more food.;;;;;;;;;;;;;x
EVTOPTAipc.307;A bit more wouldn't hurt.;;;;;;;;;;;;;x
EVTTOOLTIPAipc.307;You may get §Yfat§!!;;;;;;;;;;;;;x
EVTTOOLTIPBipc.307;You may lose §Ymalnourished§!!;;;;;;;;;;;;;x
EVTOPTBipc.307;I am sorry friend, but I cannot eat another bite.;;;;;;;;;;;;;x


EVTDESAipc.501;My advisors have been urging me to secure a non-aggression pact with [From.GetBestName]. [Root.PrimaryTitle.GetName] borders [From.PrimaryTitle.GetName] making us a prime target for annexation by both [From.GetTitledFirstName] and [From.GetHerHis] influential court. A messenger has been prepared to negotiate a pact, but without a suitable gift he would undoubtedly fail.;;;;;;;;;;;;;x
EVTOPTAipc.501;A substantial gift of gold should convince [From.GetTitledFirstName].;;;;;;;;;;;;;x
EVTOPTBipc.501;I will offer my child in marriage.;;;;;;;;;;;;;x
EVTOPTCipc.501;Hand me a quill. I have a message in mind.;;;;;;;;;;;;;x
EVTTOOLTIPCipc.501;success;;;;;;;;;;;;;x
EVTOPTDipc.501;[From.GetTitledFirstName] is of no threat to me.;;;;;;;;;;;;;x
EVTDESAipc.502;A [From.Culture.GetName] messenger sent by [From.GetTitledFirstName] has arrived in [Root.Capital.GetName], seeking an audience. Along with his liege's message, he also brings with him a sizable amount of gold and hopes that it is enough to ensure peace between our two realms.;;;;;;;;;;;;;x
EVTDESBipc.502;A [From.Culture.GetName] messenger sent by [From.GetTitledFirstName] has arrived in [Root.Capital.GetName], seeking an audience. His liege's message is complementary, and offers [From.GetHerHis] child's hand in marriage in order to build a lasting peace between our two realms.;;;;;;;;;;;;;x
EVTDESCipc.502;A [From.Culture.GetName] messenger sent by [From.GetTitledFirstName] has arrived in [Root.Capital.GetName], seeking an audience. He reads a very well written message from [From.GetTitledName] with the intention of ensuring a lasting peace between us. The proposal is so well argued that it meets with unanimous approval from my courtiers, and I am rather impressed myself. My advisors urge me to accept.;;;;;;;;;;;;;x
EVTOPTAipc.502;I do like gold.;;;;;;;;;;;;;x
EVTTOOLTIPAipc.502;A non-aggression pact is signed with §Y[From.GetTitledName]§!;;;;;;;;;;;;;x
ipc_foreign_nap_agreement;Offered treasure for non-aggression pact;;;;;;;;;;;;;x
EVTOPTBipc.502;I accept this arrangement.;;;;;;;;;;;;;x
EVTOPTCipc.502;[relative_marriage_candidate.GetTitledFirstName] is a fortunate man.;;;;;;;;;;;;;x
ipc_foreign_nap_agreement_marriage;Offered marriage for non-aggression pact;;;;;;;;;;;;;x
EVTOPTDipc.502;Very well, I accept [From.GetHerHis] offer.;;;;;;;;;;;;;x
ipc_foreign_nap_agreement_diplomacy;A mutual agreement;;;;;;;;;;;;;x
EVTOPTEipc.502;Tell your "[From.GetTitle]" that I have no interest in [From.GetHerHis] proposal.;;;;;;;;;;;;;x
EVTDESAipc.503;The messenger has returned from [From.Capital.GetName] with excellent news! [From.GetBestName] has agreed to a non-aggression pact. We longer have to fear the threat of a large empire on our borders.;;;;;;;;;;;;;x
EVTDESBipc.503;The messenger has returned from [From.Capital.GetName] with terrible news! [From.GetBestName] has declined our offer of a non-aggression pact, and [From.PrimaryTitle.GetName] remains a threat to our independence.;;;;;;;;;;;;;x
EVTOPTAipc.503;Excellent!;;;;;;;;;;;;;x
EVTTOOLTIPAipc.503;A non-aggression pact is signed with §Y[From.GetTitledName]§!;;;;;;;;;;;;;x
EVTOPTBipc.503;Curses.;;;;;;;;;;;;;x
EVTDESAipc.505;The court bureaucracy tirelessly works for the betterment of [From.PrimaryTitle.GetName], but without sufficient power in the [From.GetTitle]'s council our work is hindered. I could write a letter to [From.GetBestName] asking [From.GetHerHim] to increase the council's powers.;;;;;;;;;;;;;x
EVTOPTAipc.505;Someone fetch me a quill!;;;;;;;;;;;;;x
EVTTOOLTIPAipc.505;A letter is sent;;;;;;;;;;;;;x
EVTOPTBipc.505;Perhaps this isn't a good idea after all.;;;;;;;;;;;;;x
EVTDESAipc.506;To [Root.GetTitledName],\n\nOn behalf of all of your obedient courtiers, I humbly petition that you increase the council's powers so that we may be further able to assist you in managing the realm.\n\nYour loyal servant,\n[From.GetTitledName];;;;;;;;;;;;;x
EVTDESBipc.506;To [Root.GetTitledName],\n\nOn behalf of the Imperial Court, I demand that you increase the council's powers. Since you do not have our interests in mind, we are forced to promote them ourselves.\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x
EVTOPTAipc.506;Very well.;;;;;;;;;;;;;x
EVTOPTBipc.506;Damn traitors.;;;;;;;;;;;;;x
EVTOPTCipc.506;No, the council cannot be trusted.;;;;;;;;;;;;;x
EVTDESAipc.507;To [Root.GetTitledName],\n\nYour words have swayed me. I will increase the council's powers. I hope I can count on your continued loyalty.\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x
EVTDESBipc.507;To [Root.GetTitledName],\n\nThe power of the council is sufficient for it to adequately carry out its duties. I will decide how [From.PrimaryTitle.GetName] is ruled, not you.\n\nSigned,\n[From.GetTitledName];;;;;;;;;;;;;x
EVTOPTAipc.507;Excellent.;;;;;;;;;;;;;x
EVTOPTBipc.507;Damn [From.GetHerHim]!;;;;;;;;;;;;;x
EVTDESAipc.508;For years I have ruled over [Root.PrimaryTitle.GetName], and many of the people respect and revere me. The elite also strongly supports me. Whether this will last, I cannot say. One thing is certain: the realm will continue to prosper under my care.;;;;;;;;;;;;;x
EVTOPTAipc.508;For [Root.PrimaryTitle.GetName]!;;;;;;;;;;;;;x
EVTDESAipc.509;A young entertainer by the name of [new_jester.GetFirstName] has arrived at my court seeking employment. [new_jester.GetSheHeCap] seems to be well liked by my courtiers, and [new_jester.GetHerHis] presence could provide a nice distraction from the tedium of running an empire.;;;;;;;;;;;;;x
EVTOPTAipc.509;We could use some laughter here.;;;;;;;;;;;;;x
EVTOPTBipc.509;I have no interest in fools.;;;;;;;;;;;;;x


EVTDESAipc.701;The imperial road in [Root.GetName] has started to crumble and weather away from use. As ruler of the province, the local populace looks to me to fix it.;;;;;;;;;;;;;x
EVTOPTAipc.701;I will see it done.;;;;;;;;;;;;;x
EVTOPTBipc.701;If the [Root.TopLiege.GetTitle] wants it, the [Root.TopLiege.GetTitle] can fix it.;;;;;;;;;;;;;x








#############Mission Events#################

ipc_mission_diplomacy_bonus_tooltip;§GThis mission's difficulty, costs, and benefits will scale with your Diplomacy skill.§!;;;;;;;;;;;;;x
ipc_mission_martial_bonus_tooltip;§GThis mission's difficulty, costs, and benefits will scale with your Martial skill.§!;;;;;;;;;;;;;x
ipc_mission_stewardship_bonus_tooltip;§GThis mission's difficulty, costs, and benefits will scale with your Stewardship skill.§!;;;;;;;;;;;;;x
ipc_mission_intrigue_bonus_tooltip;§GThis mission's difficulty, costs, and benefits will scale with your Intrigue skill.§!;;;;;;;;;;;;;x
ipc_mission_diplomacy_or_learning_bonus_tooltip;§GThis mission's difficulty, costs, and benefits will scale with your Diplomacy or Learning skill.§!;;;;;;;;;;;;;x
